t_us,seq,ax,ay,az,gx,gy,gz,valid,t_imu,t_serial,missed
17278165,1015,-0.6550,0.5211,0.2754,112.9761,55.1147,20.3247,1,10611,918,1519
17289796,1016,-0.8134,0.5828,0.2843,39.0625,12.3291,12.3901,1,10656,947,1520
17301367,1017,-0.9619,0.5496,0.2081,-3.8452,0.4272,3.5400,1,10627,916,1522
17312915,1018,-0.9734,0.4856,0.0854,-35.7056,5.4321,-13.6719,1,10660,862,1523
17324546,1019,-0.7430,0.7213,0.0537,-44.2505,21.7895,-28.8086,1,10663,923,1524
17336140,1020,-0.6425,0.8400,0.0632,-27.8320,42.4805,-31.4331,1,10655,910,1526
17347746,1021,-0.6013,0.8552,0.0535,5.4932,64.9414,-21.1792,1,10659,920,1527
17359315,1022,-0.6141,0.7922,0.0525,93.2617,111.8774,4.4556,1,10655,886,1528
17370907,1023,-0.6533,0.6906,0.0541,133.1177,133.6060,5.6152,1,10634,913,1530
17382480,1024,-0.7086,0.5963,0.0741,160.3394,150.0244,-2.1973,1,10633,912,1531
17394106,1025,-0.6709,0.5358,0.3635,169.7388,157.8369,-13.3667,1,10661,920,1532
17405730,1026,-0.5580,0.5619,0.5713,159.9121,157.4707,-21.9116,1,10653,944,1534
17417334,1027,-0.4773,0.6218,0.7313,137.9395,151.5503,-24.6582,1,10628,948,1535
17428928,1028,-0.4749,0.6991,0.8228,101.9287,127.1973,-18.6768,1,10627,939,1536
17440502,1029,-0.5399,0.7434,0.8323,94.8486,104.4922,-13.3057,1,10627,920,1538
17452141,1030,-0.5913,0.6948,0.7965,89.5996,78.7354,-9.6436,1,10665,946,1539
17463700,1031,-0.5574,0.4622,0.7874,71.7773,61.7065,-12.1460,1,10626,905,1540
17475274,1032,-0.5676,0.4719,0.7759,38.1470,53.1616,-22.4609,1,10641,906,1542
17486914,1033,-0.5778,0.5536,0.7644,7.8735,44.2505,-37.8418,1,10665,947,1543
17498459,1034,-0.5547,0.6398,0.7906,-8.8501,25.9399,-62.3779,1,10631,885,1544
17510078,1035,-0.5129,0.7042,0.8617,-10.0098,22.0337,-64.7583,1,10641,951,1545
17521657,1036,-0.4740,0.7728,0.9485,-19.7754,17.8223,-57.0679,1,10631,894,1547
17533277,1037,-0.4531,0.8856,0.8438,-37.2925,12.0239,-38.5742,1,10640,934,1548
17544916,1038,-0.5214,0.8660,0.6115,-51.0254,7.8735,-14.5874,1,10647,965,1549
17556492,1039,-0.6301,0.8042,0.4319,-49.3774,3.3569,5.8594,1,10613,935,1551
17568056,1040,-0.6877,0.7421,0.3895,-14.2822,-10.9863,19.8364,1,10631,905,1552
17579643,1041,-0.6478,0.7050,0.4014,-11.6577,-7.8125,22.7051,1,10620,938,1553
17591258,1042,-0.5704,0.7025,0.3781,-16.2354,1.0376,28.1372,1,10643,944,1555
17602862,1043,-0.4889,0.7278,0.3142,-13.1226,9.5215,34.7290,1,10657,920,1556
17614424,1044,-0.4661,0.6616,0.3527,0.0610,15.7471,39.7339,1,10646,888,1557
17626044,1045,-0.4664,0.5590,0.4561,15.1978,17.3340,38.8794,1,10676,916,1559
17637658,1046,-0.5027,0.5198,0.5177,-11.1694,32.7759,20.9351,1,10662,925,1560
17649274,1047,-0.5094,0.5691,0.5090,-28.0151,43.6401,9.2773,1,10648,941,1561
17660821,1048,-0.4337,0.6208,0.5350,-24.2920,37.6587,-0.6104,1,10631,889,1563
17672435,1049,-0.3217,0.5920,0.8074,-18.7988,13.5498,-7.3242,1,10665,923,1564
17684032,1050,-0.3563,0.5587,0.8242,-35.2173,-14.3433,-11.4136,1,10651,918,1565
17695672,1051,-0.4091,0.5333,0.6858,-71.8384,-33.0811,-17.2729,1,10662,951,1567
17707211,1052,-0.4463,0.5421,0.5129,-114.2578,-49.3774,-49.1333,1,10626,886,1568
17718839,1053,-0.4603,0.5951,0.4121,-108.7036,-49.4385,-65.9790,1,10647,954,1569
17730471,1054,-0.4491,0.6749,0.3827,-96.3745,-42.8467,-74.6460,1,10638,938,1571
17742090,1055,-0.4564,0.8116,0.3761,-84.7168,-31.0669,-73.3032,1,10647,944,1572
17753682,1056,-0.4924,0.8455,0.3474,-76.3550,-14.2212,-65.8569,1,10632,932,1573
17765299,1057,-0.4934,0.8600,0.3578,-65.2466,3.2349,-59.8144,1,10647,944,1575
17776849,1058,-0.4406,0.8618,0.4246,-35.9497,22.3389,-59.0210,1,10631,891,1576
17788478,1059,-0.3790,0.8547,0.5255,-32.8369,25.6348,-58.5937,1,10643,958,1577
17800110,1060,-0.3414,0.8286,0.6208,-39.1235,24.7803,-58.6548,1,10635,942,1578
17811719,1061,-0.2988,0.7137,0.6625,-50.6592,16.6626,-61.2793,1,10633,947,1580
17823311,1062,-0.3260,0.6836,0.6229,-65.4907,1.5259,-65.4297,1,10631,934,1581
17834903,1063,-0.3822,0.6874,0.5643,-84.8999,-14.1602,-70.2515,1,10644,921,1582
17846480,1064,-0.3839,0.7141,0.4528,-130.8594,-26.0620,-81.1157,1,10645,904,1584
17858103,1065,-0.3187,0.7585,0.2969,-131.4697,-30.2734,-80.0171,1,10628,966,1585
17869748,1066,-0.2517,0.8251,0.1721,-112.1826,-35.0342,-68.6035,1,10659,931,1586
17881305,1067,-0.2593,0.9817,0.0911,-83.2519,-35.5835,-47.6074,1,10615,916,1588
17892869,1068,-0.3435,0.9391,0.0278,-54.1382,-28.6255,-22.7051,1,10636,900,1589
17904490,1069,-0.3907,0.8586,-0.0172,-28.3203,-12.1460,-4.6387,1,10659,916,1590
17916105,1070,-0.3839,0.8209,0.0291,20.7520,38.0249,-3.1128,1,10662,926,1592
17927682,1071,-0.3364,0.8677,0.1392,40.3442,66.3452,-6.5308,1,10657,893,1593
17939303,1072,-0.3085,0.9464,0.1973,67.5049,93.0176,-9.1553,1,10647,918,1594
17950906,1073,-0.4510,0.9198,0.3223,113.2812,111.3892,-20.2026,1,10656,920,1596
17962521,1074,-0.4226,0.8274,0.4955,156.8604,123.9014,-41.8701,1,10637,949,1597
17974110,1075,-0.2941,0.8452,0.6031,136.6577,147.6440,-64.8193,1,10642,921,1598
17985683,1076,-0.0702,0.9465,0.8284,139.4653,93.8110,-56.5186,1,10638,907,1600
17997266,1077,0.1257,0.8993,1.2327,133.1787,-4.3945,-36.1328,1,10619,936,1601
18008891,1078,0.1240,0.7338,1.4473,50.2319,-82.5806,-6.7749,1,10646,925,1602
18020474,1079,-0.1519,0.5660,0.8328,-61.2183,-131.0425,11.2305,1,10650,904,1604
18032092,1080,-0.2562,0.6057,0.4696,-135.8643,-162.6587,7.3242,1,10657,934,1605
18043713,1081,-0.1968,0.7462,0.3556,-170.3491,-204.8340,-19.1040,1,10650,943,1606
18055277,1082,-0.0930,0.9652,0.4240,-174.0723,-225.6470,-3.6011,1,10624,912,1608
18066906,1083,-0.2222,1.0304,0.3950,-182.7392,-214.2334,22.8882,1,10663,938,1609
18078549,1084,-0.5062,0.8877,-0.1022,-216.6748,-116.6382,40.1001,1,10640,976,1610
18090116,1085,-0.6313,0.9053,-0.8439,-188.5986,8.1177,31.0059,1,10598,942,1611
18101688,1086,-0.4818,0.8237,-0.2404,-14.1602,45.2881,-6.6528,1,10620,924,1613
18113265,1087,-0.5226,0.7400,0.1019,141.9067,100.2808,-43.1519,1,10645,905,1614
18124855,1088,-0.6576,0.8625,0.0055,112.2436,169.9219,-44.9219,1,10655,907,1615
18136444,1089,-0.6495,1.0255,-0.0415,148.5596,201.2939,-52.5513,1,10616,945,1617
18148056,1090,-0.5077,1.0800,0.1699,208.8623,208.3740,-52.4292,1,10667,918,1618
18159666,1091,-0.2172,0.8849,0.6736,241.0278,207.9468,-41.2598,1,10655,926,1619
18171270,1092,-0.1904,0.7992,0.8083,239.5019,193.2373,-30.7007,1,10632,945,1621
18182898,1093,-0.1794,0.7172,0.9099,164.3066,127.1362,-34.9731,1,10649,953,1622
18194504,1094,-0.0969,0.5667,0.9642,102.4780,87.2192,-48.4619,1,10628,949,1623
18206093,1095,-0.0969,0.5667,0.9642,102.4780,87.2192,-48.4619,0,10604,930,1625
18210224,1096,0.0306,0.4561,0.9618,37.9639,42.2363,-67.1997,1,2210,938,1625
18221748,1097,0.0111,0.7084,0.8115,-24.1089,4.8218,-81.6040,1,10601,896,1626
18233327,1098,0.0592,1.0903,0.6251,-73.1812,-27.5879,-41.5649,1,10627,925,1627
18244894,1099,0.0636,1.3422,0.5328,-24.7803,-35.0342,15.8081,1,10631,907,1628
18256524,1100,-0.2808,1.1046,0.2738,22.3389,5.6763,51.7578,1,10646,958,1630
18268091,1101,-0.5123,0.5121,0.0168,62.1338,74.3408,29.4800,1,10645,895,1631
18279683,1102,-0.2959,0.5377,0.2688,110.8398,121.6431,-23.3765,1,10630,933,1632
18291352,1103,-0.1738,0.6211,0.5381,140.6250,148.4375,-61.3403,1,10694,949,1634
18302959,1104,-0.0747,0.6741,0.8022,128.4180,149.0479,-80.7495,1,10637,942,1635
18314504,1105,0.0477,0.7222,1.0049,87.6465,123.6572,-69.7632,1,10615,902,1636
18326108,1106,0.1046,0.7742,1.0784,40.4663,85.9985,-50.2319,1,10642,935,1638
18337740,1107,0.1027,0.8939,1.0458,-0.6714,44.9219,-28.6865,1,10664,941,1639
18349317,1108,0.1367,0.9044,0.9991,-36.9873,10.7422,-4.6387,1,10648,900,1640
18360907,1109,0.1206,0.8762,0.8911,-73.8525,-10.8032,23.1934,1,10673,890,1642
18372546,1110,0.0438,0.8405,0.7358,-123.5962,-25.3906,66.4673,1,10646,964,1643
18384110,1111,-0.0334,0.8239,0.5973,-122.9858,-24.4751,72.3877,1,10628,908,1644
18395723,1112,-0.0924,0.8307,0.4896,-111.9995,-15.5640,72.5098,1,10649,937,1646
18407358,1113,-0.2378,0.9202,0.2970,-93.7500,0.6714,71.7773,1,10670,937,1647
18418959,1114,-0.2935,0.8855,0.1422,-65.3076,26.4282,68.6646,1,10651,923,1648
18430569,1115,-0.2893,0.8207,0.1545,-14.5264,55.4810,53.8330,1,10652,932,1650
18442193,1116,-0.2144,0.7947,0.3528,89.7217,89.7827,11.7187,1,10647,949,1651
18453782,1117,-0.1472,0.8156,0.5026,87.8296,112.5488,11.6577,1,10620,941,1652
18465384,1118,-0.1305,0.8169,0.5427,85.5102,123.1079,15.1978,1,10617,929,1654
18476984,1119,-0.0441,0.7202,0.7677,95.2148,109.8633,14.8315,1,10631,943,1655
18488584,1120,-0.0063,0.6843,0.9468,93.3227,79.5898,13.5498,1,10646,927,1656
18500193,1121,-0.0137,0.7373,1.0552,61.4014,43.8232,13.0615,1,10644,937,1657
18511809,1122,-0.0172,0.8455,1.0107,-66.2231,8.1787,30.3955,1,10641,947,1659
18523348,1123,-0.0352,0.9260,0.8341,-113.7695,13.3667,50.1099,1,10619,892,1660
18534969,1124,-0.0873,0.9507,0.6576,-121.3379,12.9395,61.5845,1,10650,942,1661
18546593,1125,-0.1495,0.8602,0.5598,-100.1587,-2.5635,58.2275,1,10658,938,1663
18558212,1126,-0.1230,0.7954,0.5776,-79.3457,-27.8931,46.0205,1,10650,941,1664
18569804,1127,-0.0428,0.7662,0.5281,-79.3457,-51.3916,36.9873,1,10628,937,1665
18581413,1128,-0.0090,0.8103,0.4136,-81.8481,-91.5527,38.0859,1,10641,940,1667
18592987,1129,-0.0651,0.8678,0.3474,-47.3633,-116.7602,33.8745,1,10614,933,1668
18604627,1130,-0.1176,0.8320,0.4023,-16.1743,-136.8408,22.7051,1,10662,950,1669
18616170,1131,-0.1069,0.6356,0.4850,-21.9727,-142.1509,11.7798,1,10616,900,1671
18627759,1132,-0.1117,0.6355,0.3092,-60.1196,-130.1880,8.0566,1,10625,936,1672
18639374,1133,-0.1541,0.6788,0.0969,-93.1396,-106.2622,11.3525,1,10697,890,1673
18651025,1134,-0.2175,0.7131,-0.0121,-39.8560,-64.5752,11.1694,1,10648,975,1675
18662598,1135,-0.2623,0.6860,0.0219,17.8833,-49.3774,0.4272,1,10615,930,1676
18674184,1136,-0.2687,0.6169,0.1770,58.7158,-35.4004,-17.0898,1,10659,900,1677
18685798,1137,-0.2120,0.6418,0.5242,70.3125,-24.5972,-37.7808,1,10661,925,1679
18697392,1138,-0.1917,0.7311,0.6172,60.4858,-19.8975,-55.5420,1,10662,904,1680
18708981,1139,-0.1589,0.7976,0.6694,46.9360,-24.5361,-67.6880,1,10662,899,1681
18720613,1140,-0.1014,0.8606,0.7057,41.0156,-41.6260,-71.1670,1,10680,926,1683
18732197,1141,-0.0706,0.9550,0.7118,47.8516,-32.8979,-57.7393,1,10627,929,1684
18743828,1142,-0.1221,0.9995,0.6793,77.5757,-20.6299,-47.9736,1,10645,940,1685
18755428,1143,-0.1501,0.8317,0.7714,137.3901,-23.1323,-55.6641,1,10637,934,1687
18767054,1144,-0.0938,0.7042,0.8660,201.0498,-35.6445,-72.8760,1,10650,950,1688
18778659,1145,-0.0289,0.5944,0.9205,237.3047,-45.5322,-86.3647,1,10625,953,1689
18790246,1146,-0.0421,0.5165,0.9402,192.5659,-51.8799,-84.1064,1,10629,929,1691
18801832,1147,-0.1525,0.5216,0.9144,113.2202,-48.5840,-65.5518,1,10616,944,1692
18813431,1148,-0.2068,0.5933,0.8477,52.6733,-50.0488,-51.6968,1,10619,925,1693
18824986,1149,-0.1549,0.6562,0.8041,36.0718,-56.2744,-50.7812,1,10619,908,1694
18836595,1150,-0.1749,0.6019,0.7596,40.7104,-58.8379,-59.9365,1,10619,961,1696
18848235,1151,-0.2791,0.4652,0.6300,22.9492,-50.9033,-72.8149,1,10667,945,1697
18859851,1152,-0.4197,0.3828,0.4014,-127.1362,31.3110,-97.9614,1,10643,945,1698
18871442,1153,-0.4272,0.5096,0.1572,-143.1885,86.4258,-115.4175,1,10615,949,1700
18883062,1154,-0.2946,0.7493,0.0913,-93.6890,124.6948,-123.8403,1,10618,957,1701
18894634,1155,-0.0177,0.9053,0.5225,-33.3862,150.3296,-114.5019,1,10621,923,1702
18906270,1156,0.0602,0.8743,0.8195,-5.3711,160.8887,-91.6748,1,10663,946,1704
18917818,1157,0.1577,0.8955,1.1617,-4.2114,131.1646,-70.1294,1,10634,886,1705
18929418,1158,0.2537,0.8962,1.4028,-105.6518,-3.6621,-26.0620,1,10653,919,1706
18941011,1159,0.2855,0.8425,1.3523,-209.4726,-48.2788,9.6436,1,10662,903,1708
18952661,1160,0.2673,0.7833,1.0267,-285.0952,-78.2471,43.0298,1,10659,964,1709
18964261,1161,0.1487,0.7653,0.4077,-301.0254,-104.9805,65.3076,1,10638,934,1710
18975860,1162,0.0023,0.7253,0.3152,-278.4424,-119.8120,75.6226,1,10644,909,1712
18987455,1163,-0.1371,0.6664,0.2817,-245.1782,-77.6978,49.3164,1,10661,906,1713
18999112,1164,-0.1964,0.6788,0.2538,-234.4360,-41.9922,14.8926,1,10659,953,1714
19010705,1165,-0.1700,0.7642,0.2352,-211.4868,-13.8550,-21.2402,1,10616,949,1716
19022299,1166,-0.0894,0.8505,0.2512,-182.0068,4.9438,-51.8799,1,10636,932,1717
19033846,1167,0.0306,0.9050,0.3269,-161.7431,15.0146,-73.1812,1,10623,895,1718
19045438,1168,0.1158,0.9390,0.3795,-151.1230,9.5825,-86.5478,1,10627,938,1720
19057054,1169,0.2572,1.0358,0.4131,-135.5591,-33.3252,-69.7632,1,10689,900,1721
19068649,1170,0.3086,1.1427,0.3666,-117.1265,-54.9316,-38.0249,1,10646,920,1722
19080265,1171,0.2289,1.1501,0.2610,-82.3364,-72.5708,-8.9722,1,10676,913,1724
19091862,1172,0.0992,1.0265,0.1273,-49.2554,-68.6646,9.2163,1,10651,918,1725
19103451,1173,-0.0391,0.8961,-0.0679,-18.3716,-41.3818,17.7612,1,10670,890,1726
19115047,1174,-0.0474,0.8627,-0.0072,30.8838,-16.9678,16.0522,1,10646,923,1727
19126653,1175,-0.0441,0.8198,0.1250,136.0474,-11.4746,-2.8076,1,10690,887,1729
19138292,1176,-0.0465,0.8068,0.2433,152.2217,-16.1133,-12.5732,1,10664,948,1730
19149899,1177,-0.0603,0.8550,0.3048,150.3906,-28.5645,-23.2544,1,10650,929,1731
19161504,1178,-0.0458,0.9249,0.3358,149.9023,-53.8330,-35.2783,1,10645,914,1733
19173108,1179,0.0369,1.0435,0.3315,143.3716,-74.4019,-40.5884,1,10639,938,1734
19184702,1180,0.0129,1.1709,0.1522,113.6475,-64.2090,-26.4893,1,10642,907,1735
19196310,1181,-0.0275,1.2368,-0.0957,89.0503,8.7891,51.9409,1,10643,937,1737
19207913,1182,-0.0991,1.1097,-0.2428,148.6816,19.9585,77.2705,1,10632,943,1738
19219468,1183,-0.0991,1.1097,-0.2428,148.6816,19.9585,77.2705,0,10628,898,1739
19222586,1184,-0.0991,1.1097,-0.2428,223.6328,9.2773,77.3926,0,2192,898,1739
19229953,1185,-0.2014,0.6232,0.0431,262.2070,-3.1738,63.2935,1,6419,922,1739
19241498,1186,-0.1956,0.4753,0.3401,244.7510,-1.4648,47.6074,1,10613,903,1741
19252995,1187,-0.1968,0.5352,0.3508,244.7510,-1.4648,47.6074,0,10601,839,1742
19260411,1188,-0.1968,0.5352,0.3508,244.7510,-1.4648,47.6074,0,6451,936,1743
19265226,1189,-0.1705,0.6117,0.3494,121.6431,30.3955,18.6768,1,2207,922,1743
19276801,1190,-0.1199,0.6415,0.3887,9.4604,59.0210,-8.9111,1,10615,931,1744
19288250,1191,-0.0815,0.6571,0.4486,-47.4853,69.1528,-21.6675,1,10616,807,1745
19299892,1192,-0.0773,0.7386,0.4912,-100.5859,74.7681,-38.0859,1,10655,930,1746
19311510,1193,0.0796,1.0205,0.4690,-135.4980,76.6602,-57.1899,1,10679,912,1748
19323217,1194,0.2974,0.9734,0.5405,-141.5405,71.3501,-71.1670,1,10674,1004,1749
19334764,1195,0.3726,0.9617,0.6194,-153.9307,54.9927,-57.4341,1,10600,920,1750
19346418,1196,0.2140,1.0931,0.5182,-207.6416,-42.5415,20.8130,1,10636,990,1752
19357975,1197,0.1014,1.1428,0.3413,-184.5703,-98.9990,44.3726,1,10600,929,1753
19369602,1198,0.0886,1.0862,0.2417,-155.3345,-116.9434,61.7676,1,10654,946,1754
19381076,1199,-0.3195,1.1282,0.2505,-106.6894,-110.7788,47.5464,1,10611,836,1756
19392821,1200,-0.3519,1.1652,0.3394,-37.0483,-85.8154,-11.4746,1,10712,1005,1757
19404390,1201,-0.1190,1.0673,0.3546,7.6904,-27.0386,-72.3267,1,10599,941,1758
19416028,1202,0.0878,0.8951,0.3229,7.6294,84.4726,-83.1909,1,10640,971,1760
19427473,1203,0.1586,0.7834,0.4061,-0.1831,81.7261,-71.4722,1,10599,818,1761
19439113,1204,0.1875,0.8212,0.5588,-31.3110,59.2651,-59.0210,1,10642,941,1762
19450738,1205,0.1696,1.1678,0.3795,-75.1343,39.4287,-36.9873,1,10678,919,1764
19462443,1206,0.1058,1.2145,0.1715,-90.6982,24.4141,-10.8643,1,10669,1009,1765
19474010,1207,0.0298,1.1099,0.1040,-64.4531,11.1694,7.5684,1,10600,938,1766
19485649,1208,-0.0342,0.9681,0.1473,-10.5591,12.8174,9.7656,1,10642,970,1768
19497154,1209,-0.0466,0.8835,0.1907,-9.7046,25.8179,-1.5259,1,10600,847,1769
19508767,1210,-0.0200,0.8794,0.1910,-11.5967,38.0859,-13.7939,1,10668,917,1770
19520306,1211,0.0918,0.9668,0.1930,-9.0942,48.5840,-22.0337,1,10675,837,1772
19531989,1212,0.1393,1.0018,0.1964,-4.9438,55.9692,-22.8882,1,10692,933,1773
19543597,1213,0.1528,1.0245,0.2081,1.3428,55.8472,-17.9443,1,10655,925,1774
19555178,1214,0.1521,1.0258,0.2419,15.6860,41.2598,-5.1270,1,10647,908,1775
19566771,1215,0.1456,1.0088,0.2650,16.2354,32.4707,2.0752,1,10643,921,1777
19578403,1216,0.1278,0.9830,0.2632,15.6250,23.4985,8.1787,1,10681,923,1778
19589966,1217,0.0807,0.9310,0.2595,15.6860,16.4185,11.1084,1,10664,842,1779
19601571,1218,0.0660,0.9113,0.2780,15.4419,12.6343,10.4370,1,10655,924,1781
19613150,1219,0.0638,0.9059,0.2915,13.1836,11.6577,7.0190,1,10662,858,1782
19624766,1220,0.0756,0.9165,0.2916,6.8359,9.8877,-1.5869,1,10641,947,1783
19636381,1221,0.0881,0.9327,0.2896,5.7373,7.7515,-2.6245,1,10697,890,1785
19648001,1222,0.0886,0.9392,0.3060,3.0518,5.6763,-1.2817,1,10682,912,1786
19659556,1223,0.0856,0.9510,0.3151,-5.8594,5.3711,1.6479,1,10671,855,1787
19671124,1224,0.0819,0.9658,0.2654,-16.9678,6.1035,5.4932,1,10663,877,1789
19682728,1225,0.0564,0.9702,0.2184,-23.1323,6.8359,9.8267,1,10708,868,1790
19694332,1226,0.0200,0.9564,0.1896,-22.3999,11.5967,15.6250,1,10653,922,1791
19705975,1227,-0.0074,0.9161,0.2090,-17.9443,17.3950,12.3291,1,10696,920,1793
19717690,1228,-0.0289,0.8864,0.2526,-22.7661,24.2310,6.6528,1,10676,1012,1794
19729195,1229,0.0591,0.9698,0.1880,-32.7148,28.8086,3.7231,1,10600,848,1795
19740784,1230,0.1483,1.0042,0.1826,-32.4707,28.1982,6.1646,1,10658,904,1797
19752344,1231,0.1981,1.0027,0.2489,-20.2637,22.5830,11.6577,1,10661,841,1798
19763935,1232,0.2025,0.9866,0.3177,-14.8315,6.7139,20.2026,1,10633,931,1799
19775557,1233,0.1902,0.9744,0.3226,-23.4985,0.6104,23.1323,1,10690,904,1801
19787160,1234,0.1644,0.9674,0.2822,-27.0386,-3.4180,26.2451,1,10629,945,1802
19798772,1235,0.0947,0.9729,0.1575,-23.1934,-6.0425,28.7476,1,10678,908,1803
19810379,1236,0.0510,1.0117,0.1171,-13.8550,-6.7749,28.6865,1,10672,907,1805
19821894,1237,0.0271,1.0740,0.1310,-3.1128,-4.1504,24.8413,1,10659,829,1806
19833521,1238,0.0245,1.1277,0.1805,0.9766,4.5166,13.4888,1,10647,924,1807
19845153,1239,0.0244,1.1659,0.2026,-1.8311,3.2959,10.6812,1,10700,904,1808
19856711,1240,0.0255,1.1968,0.1892,4.0283,-0.3052,10.8032,1,10632,852,1810
19868369,1241,-0.0034,1.2932,0.1925,9.8877,-0.1831,14.9536,1,10728,901,1811
19880005,1242,0.0081,1.3406,0.2375,4.6997,4.2725,20.8130,1,10681,927,1812
19891588,1243,0.0416,1.3682,0.2488,-43.8232,10.4980,32.6538,1,10661,895,1814
19903299,1244,0.0382,1.4298,0.1892,-50.4150,4.5776,33.3862,1,10668,1014,1815
19914849,1245,-0.0077,1.5067,0.1702,-31.6162,2.3193,27.8931,1,10600,922,1816
19926503,1246,-0.0348,1.5414,0.2526,-16.1743,8.3618,22.6440,1,10635,991,1818
19937943,1247,0.0189,1.5276,0.3613,-14.7705,14.2822,24.4141,1,10600,814,1819
19949700,1248,0.0330,1.5065,0.3094,-15.1367,16.1743,35.5225,1,10688,1012,1820
19961263,1249,0.0138,1.4877,0.2582,18.5547,19.1040,59.9976,1,10609,926,1822
19972902,1250,-0.0153,1.4620,0.2725,39.1846,24.1699,61.5845,1,10635,976,1823
19984449,1251,-0.0153,1.4620,0.2725,39.1846,24.1699,61.5845,0,10600,920,1824
19987638,1252,-0.0153,1.4620,0.2725,47.1802,28.5034,60.5469,0,2203,960,1824
19995098,1253,-0.0071,1.4065,0.3169,45.3491,27.5269,64.1479,1,6420,1013,1824
20006603,1254,0.0248,1.2841,0.2079,41.0767,21.5454,76.1108,1,10601,847,1826
20018306,1255,0.0238,1.1802,0.1871,43.0298,13.3057,91.9189,1,10676,999,1827
20029769,1256,0.0087,1.0585,0.2168,52.1240,4.6997,103.1494,1,10605,831,1828
20041410,1257,-0.0121,0.9475,0.2760,61.4014,-8.4229,96.4355,1,10672,911,1830
20052922,1258,-0.0306,0.8665,0.3273,54.3213,-13.5498,81.6650,1,10660,824,1831
20064546,1259,-0.0419,0.8112,0.3324,43.6401,-19.2261,65.9180,1,10638,928,1832
20076167,1260,0.0297,0.8018,0.3386,32.6538,-27.5879,56.9458,1,10695,900,1834
20087742,1261,0.0566,0.8069,0.3317,19.5312,-39.9780,60.9741,1,10626,921,1835
20099336,1262,0.0557,0.7627,0.2703,6.7749,-56.0303,76.4771,1,10704,863,1836
20111009,1263,0.0328,0.6674,0.1921,6.1646,-90.0268,115.9668,1,10690,926,1838
20122574,1264,-0.0444,0.5629,0.1287,7.8125,-97.3511,127.6245,1,10657,850,1839
20134203,1265,-0.1459,0.4746,0.0721,7.2021,-94.9097,124.7559,1,10688,914,1840
20145718,1266,-0.2448,0.3403,0.0068,13.6719,-84.2285,107.7881,1,10656,832,1842
20157351,1267,-0.2522,0.2906,0.0111,29.4189,-65.8569,84.0454,1,10648,927,1843
20168968,1268,-0.2507,0.2584,0.0211,47.4243,-39.4287,59.5703,1,10702,888,1844
20180615,1269,-0.2285,0.2299,0.0415,78.9185,23.9258,14.0381,1,10690,930,1846
20192136,1270,-0.1769,0.1846,0.0897,88.0127,50.0488,-2.9297,1,10658,834,1847
20203791,1271,-0.1189,0.1357,0.1512,88.2568,65.7349,-11.9629,1,10693,906,1848
20215414,1272,-0.0398,0.0571,0.2130,83.4961,69.3359,-12.8174,1,10657,938,1850
20227093,1273,-0.0219,0.0150,0.2172,76.2939,64.6362,-6.8970,1,10655,996,1851
20238592,1274,-0.0155,-0.0365,0.2184,65.4297,56.7627,4.0283,1,10614,828,1852
20250200,1275,-0.0223,-0.1123,0.2277,25.1465,40.1001,32.6538,1,10649,930,1853
20261753,1276,-0.0361,-0.2217,0.2286,-10.0098,29.1748,42.9687,1,10650,846,1855
20273474,1277,-0.0326,-0.3489,0.1843,-42.0532,14.8315,44.2505,1,10680,1013,1856
20285057,1278,0.0328,-0.5006,-0.0032,-57.7393,1.2817,37.9028,1,10616,940,1857
20296670,1279,0.1254,-0.6338,-0.1033,-60.1807,-5.0049,32.2266,1,10636,949,1859
20308120,1280,0.2494,-0.9110,-0.1902,-60.1807,-3.2959,32.7148,1,10603,818,1860
20319793,1281,0.4065,-1.3062,-0.2612,-66.7725,-1.7090,35.9497,1,10687,930,1861
20331325,1282,0.6169,-1.6849,-0.3870,-76.7822,-11.2915,33.4473,1,10652,822,1863
20342947,1283,0.8865,-1.9259,-0.6713,-72.9980,-32.5317,24.8413,1,10631,964,1864
20354535,1284,1.2570,-1.6985,-1.2225,-53.1616,-58.5327,1.7700,1,10673,858,1865
20366157,1285,1.2898,-1.2407,-1.3290,-51.1475,-69.7632,-42.7856,1,10636,958,1867
20377738,1286,0.7281,-0.3452,-1.3068,-91.1255,-56.7017,-111.7554,1,10678,846,1868
20389359,1287,-0.7372,1.7694,0.3458,-499.3896,126.6479,-693.3593,1,10620,974,1869
20400946,1288,-0.1384,3.9071,1.2318,-442.1997,477.9052,-773.8647,1,10691,869,1871
20412698,1289,0.7493,3.2319,-0.4585,337.8296,451.2329,-305.1758,1,10693,1001,1872
20424278,1290,-2.2904,-2.0500,1.6333,892.2729,239.4409,62.2559,1,10607,947,1873
20435900,1291,0.3881,-0.3223,0.8569,360.4126,286.4380,2.6245,1,10640,954,1875
20447362,1292,2.6527,0.8486,-0.5660,-226.2573,191.5283,-147.5220,1,10615,819,1876
20459126,1293,1.9656,0.5409,-0.9087,-117.1265,-299.0112,97.6562,1,10688,1017,1877
20470693,1294,0.2098,0.4873,-0.4653,-50.1099,-237.0605,128.4180,1,10599,941,1879
20482330,1295,-0.6532,1.1530,-0.2329,-14.4043,-86.8530,65.0024,1,10639,970,1880
20493924,1296,-0.7100,1.1671,0.1868,55.9692,8.8501,15.3198,1,10603,963,1881
20505525,1297,-0.5640,0.6322,0.3745,89.4165,53.7109,-7.4463,1,10622,950,1883
