t_us,seq,ax,ay,az,gx,gy,gz,t_imu_us,t_serial_us,missed
20066737,1259,0.0293,0.1797,1.0381,3.6621,-39.5508,10.3760,475,914,0
20071733,1260,0.0459,0.1514,1.0928,-0.9155,-26.4893,5.9204,464,843,0
20076738,1261,0.0596,0.1162,1.1118,-2.0752,-14.2822,2.5635,474,866,0
20081736,1262,0.0503,0.0903,1.0649,2.6855,-19.2871,3.3569,482,872,0
20086733,1263,0.0259,0.0801,1.0063,4.1504,-25.4517,4.6387,464,908,0
20091737,1264,0.0225,0.0967,1.0273,-0.4883,-23.2544,5.1880,464,903,0
20096735,1265,0.0488,0.1230,1.0986,-2.3804,-19.1650,6.7139,465,879,0
20101741,1266,0.0737,0.1274,1.1445,-0.0610,-17.3950,8.7891,491,878,0
20106734,1267,0.0728,0.0972,1.1450,2.3804,-17.5171,11.1084,464,910,0
20111736,1268,0.0879,0.1270,1.1597,8.1787,-19.0430,10.8643,492,898,0
20116734,1269,0.1265,0.0405,1.2397,41.9311,-22.2778,7.0190,489,809,0
20121740,1270,-0.0278,-0.2129,1.2393,51.6357,-18.4937,-0.6104,480,890,0
20126734,1271,-0.0273,0.0552,1.2119,36.1328,-2.8076,9.8267,478,898,0
20131754,1272,0.0356,0.1851,1.1475,40.7715,1.0986,12.3291,475,855,0
20136740,1273,0.0327,0.0571,1.1206,43.0908,-3.2959,5.7373,491,923,0
20141735,1274,0.0190,0.0625,1.1924,24.7803,-3.4790,4.9438,490,861,0
20146733,1275,0.0171,0.1138,1.2256,8.8501,3.2349,5.7983,510,872,0
20151742,1276,0.0234,0.0781,1.1006,2.0752,10.0708,3.7842,464,891,0
20156737,1277,0.0127,-0.0029,0.9595,0.8545,10.4370,0.1831,477,929,0
20161736,1278,-0.0508,-0.0327,0.9297,0.0610,6.4087,0.0000,464,872,0
20166738,1279,-0.0566,0.0347,1.0024,4.1504,0.6104,4.8828,469,794,0
20171737,1280,-0.0278,0.0361,1.0874,3.6621,-0.7935,3.5400,474,844,0
20176734,1281,-0.0039,0.0688,1.1270,2.5635,1.2817,5.5542,479,881,0
20181738,1282,0.0239,0.0518,1.0679,6.5918,-0.3052,5.8594,483,848,0
20186734,1283,0.0054,0.0303,0.9902,10.0708,-4.3945,4.5776,465,885,0
20191736,1284,-0.0239,0.0542,0.9790,8.0566,-5.8594,4.3335,464,903,0
20196734,1285,-0.0117,0.0713,1.0083,5.9204,-4.1504,5.0049,465,895,0
20201739,1286,0.0220,0.0342,1.0269,7.9346,-2.9907,4.0894,465,886,0
20206737,1287,0.0044,-0.0024,1.0156,10.8032,-3.4180,2.4414,465,861,0
20211736,1288,-0.0127,0.0234,1.0078,11.6577,-4.6997,0.7324,493,907,0
20216734,1289,0.0020,0.0439,1.0151,11.2915,-3.2959,0.6104,476,887,0
20221737,1290,0.0029,0.0430,1.0239,11.1084,-1.4038,0.8545,470,878,0
20226741,1291,0.0010,0.0537,1.0273,10.4370,-0.9155,0.9766,491,875,0
20231746,1292,-0.0020,0.0469,1.0254,9.8267,-0.1221,1.2817,476,875,0
20236736,1293,-0.0269,0.0000,1.0181,7.6294,1.0986,1.9531,482,854,0
20241741,1294,-0.0107,0.0088,0.9976,-0.1831,5.1880,0.8545,501,778,0
20246741,1295,-0.0010,0.0557,0.9854,-4.9438,12.2070,-1.9531,491,846,0
20251734,1296,0.0117,0.0610,1.0176,-3.6621,15.8691,-1.7700,482,865,0
20256740,1297,0.0098,0.0615,1.0610,-1.4648,14.7705,-2.5635,481,911,0
20261735,1298,0.0078,0.0967,1.0801,5.1270,11.1694,-3.7231,481,952,0
20266738,1299,0.0156,0.0532,1.0264,11.2305,5.0659,-2.2583,469,899,0
20271738,1300,0.0068,0.0190,0.9888,12.7563,-0.7935,-0.7324,471,838,0
20276741,1301,0.0396,0.0317,1.0107,12.5122,-0.4883,0.0610,479,862,0
20281735,1302,0.0649,0.0396,1.0200,12.4512,4.8828,2.7466,475,863,0
20286741,1303,0.0503,0.0425,1.0171,13.4277,8.3008,5.4932,464,895,0
20291741,1304,0.0322,0.0586,1.0225,15.5029,8.3008,5.7373,465,902,0
20296745,1305,0.0117,0.0640,1.0249,17.7002,5.9814,3.4180,465,912,0
20301739,1306,0.0103,0.0684,1.0347,19.1040,3.3569,3.4180,464,873,0
20306740,1307,0.0244,0.0405,1.0278,19.8975,2.3804,3.8452,491,872,0
20311734,1308,0.0322,0.0303,1.0278,19.7144,2.1973,1.7700,480,877,0
20316738,1309,-0.0020,0.0601,1.0493,17.0288,3.1128,-0.4272,465,818,0
20321737,1310,0.0024,0.0562,1.0239,13.6719,4.5166,0.3052,482,862,0
20326739,1311,0.0190,0.0493,1.0283,12.8784,4.8218,1.1597,482,877,0
20331739,1312,0.0142,0.0425,1.0298,11.8408,4.2725,1.4648,485,888,0
20336751,1313,0.0000,0.0518,1.0186,10.0098,3.6621,1.3428,470,879,0
20341735,1314,-0.0020,0.0405,1.0254,9.7656,3.3569,0.9155,487,825,0
20346737,1315,0.0000,0.0269,1.0327,8.3008,3.4180,1.5259,486,835,0
20351741,1316,0.0029,0.0117,1.0347,5.1880,4.1504,1.7700,503,786,0
20356738,1317,0.0068,0.0288,1.0195,2.3804,5.6152,2.0752,509,777,0
20361738,1318,0.0073,0.0371,1.0220,2.9907,6.4697,1.9531,481,902,0
20366740,1319,0.0103,0.0308,1.0205,2.9297,6.5918,1.5259,464,887,0
20371734,1320,0.0220,0.0342,1.0190,1.8311,6.5308,1.8311,464,885,0
20376734,1321,0.0220,0.0327,1.0215,1.5259,6.3477,2.5635,473,835,0
20381740,1322,0.0176,0.0298,1.0215,0.9766,5.9204,1.8921,476,875,0
20386741,1323,0.0088,0.0283,1.0215,0.4883,5.7373,1.4648,468,868,0
20391734,1324,-0.0054,0.0205,1.0225,0.5493,5.3101,0.6714,482,875,0
20396735,1325,-0.0166,0.0171,1.0229,0.2441,5.1270,0.3662,465,881,0
20401740,1326,-0.0103,0.0264,1.0234,0.1221,4.7607,-0.1831,465,868,0
20406739,1327,-0.0024,0.0205,1.0225,0.2441,3.9673,-1.4648,464,860,0
20411734,1328,-0.0029,0.0234,1.0205,-0.2441,3.8452,-1.9531,491,891,0
20416738,1329,0.0078,0.0293,1.0220,-0.3052,3.6011,-0.9155,464,894,0
20421739,1330,0.0249,0.0278,1.0249,0.0000,3.0518,0.1831,492,881,0
20426735,1331,0.0166,0.0269,1.0225,-0.0610,2.0142,0.6714,464,821,0
20431742,1332,0.0122,0.0283,1.0225,0.0610,1.3428,1.3428,480,856,0
20436738,1333,0.0137,0.0303,1.0229,0.0610,0.9155,0.9155,480,862,0
20441740,1334,0.0181,0.0293,1.0205,0.3662,0.9155,0.4883,491,830,0
20446733,1335,0.0186,0.0312,1.0215,0.3052,1.0986,0.0000,475,858,0
20451735,1336,0.0200,0.0269,1.0249,0.1221,1.2817,-0.3662,488,797,0
20456736,1337,0.0239,0.0312,1.0195,-0.1221,1.1597,0.0610,492,821,0
20461734,1338,0.0259,0.0288,1.0186,-0.0610,0.4883,0.1831,509,844,0
20466739,1339,0.0225,0.0254,1.0225,0.0000,-0.1221,0.4272,464,897,0
20471738,1340,0.0166,0.0278,1.0239,0.0610,-0.2441,0.2441,465,799,0
20476740,1341,0.0137,0.0269,1.0225,0.0610,-0.1221,0.0000,466,894,0
20481735,1342,0.0171,0.0254,1.0215,0.0610,0.2441,-0.2441,468,817,0
20486733,1343,0.0200,0.0288,1.0215,0.1831,0.4272,-0.4272,475,839,0
20491737,1344,0.0225,0.0273,1.0215,0.3052,0.4883,-0.3052,481,874,0
20496736,1345,0.0225,0.0293,1.0229,0.2441,0.1831,-0.1221,482,861,0
20501740,1346,0.0210,0.0288,1.0205,0.1831,-0.1221,0.0610,464,859,0
20506734,1347,0.0210,0.0298,1.0225,0.2441,-0.2441,0.1831,465,885,0
20511736,1348,0.0225,0.0298,1.0234,0.0610,-0.1221,0.1221,464,893,0
20516737,1349,0.0205,0.0308,1.0215,-0.1221,-0.0610,0.1221,465,881,0
20521741,1350,0.0215,0.0288,1.0195,0.0000,-0.2441,0.3662,464,877,0
20526734,1351,0.0229,0.0293,1.0205,0.1221,-0.4272,0.4272,472,753,0
20531735,1352,0.0225,0.0298,1.0205,0.1221,-0.3052,0.7324,463,854,0
20536737,1353,0.0215,0.0273,1.0259,-0.1221,-0.2441,0.6714,476,853,0
20541739,1354,0.0190,0.0303,1.0215,-0.3662,-0.4272,0.4883,482,860,0
20546741,1355,0.0181,0.0298,1.0215,-0.3662,-0.4272,0.6714,490,831,0
20551738,1356,0.0195,0.0293,1.0229,-0.3662,-0.3052,0.6104,479,884,0
20556742,1357,0.0181,0.0298,1.0200,-0.3052,-0.3662,0.5493,492,829,0
20561735,1358,0.0195,0.0283,1.0186,-0.4272,-0.3052,0.3662,486,846,0
20566740,1359,0.0186,0.0303,1.0210,-0.3662,-0.3052,0.2441,509,767,0
20571734,1360,0.0186,0.0293,1.0215,-0.3662,-0.3052,0.3052,470,909,0
20576739,1361,0.0215,0.0288,1.0200,-0.4883,-0.4272,0.2441,464,851,0
20581735,1362,0.0200,0.0303,1.0210,-0.5493,-0.3052,0.2441,464,890,0
20586737,1363,0.0195,0.0298,1.0200,-0.5493,-0.3662,0.1221,474,837,0
20591733,1364,0.0215,0.0303,1.0205,-0.4883,-0.2441,0.2441,479,844,0
20596736,1365,0.0205,0.0293,1.0215,-0.4272,-0.3662,0.3662,479,871,0
20601737,1366,0.0210,0.0312,1.0234,-0.6714,-0.3052,0.3052,465,873,0
20606736,1367,0.0244,0.0322,1.0220,-0.4883,-0.3052,0.3662,464,908,0
20611761,1368,0.0239,0.0322,1.0205,-0.5493,-0.3052,0.5493,465,859,0
20616733,1369,0.0210,0.0322,1.0205,-0.4883,-0.4883,0.9155,465,863,0
20621734,1370,0.0181,0.0278,1.0205,-0.5493,-0.4883,1.1597,465,859,0
20626740,1371,0.0151,0.0244,1.0220,-0.4883,-0.5493,0.9155,493,860,0
20631738,1372,0.0151,0.0273,1.0229,-0.3662,-0.3662,0.4883,492,761,0
20636734,1373,0.0181,0.0303,1.0239,-0.2441,0.1221,0.1831,474,840,0
20641733,1374,0.0171,0.0293,1.0220,-0.2441,0.1831,0.1831,490,829,0
20646745,1375,0.0200,0.0288,1.0229,-0.0610,0.0610,0.1831,482,860,0
20651733,1376,0.0220,0.0283,1.0210,-0.2441,0.1831,0.1831,483,887,0
20656740,1377,0.0210,0.0278,1.0190,-0.1831,0.0000,0.0610,508,836,0
20661737,1378,0.0190,0.0269,1.0234,-0.1831,0.0000,0.2441,499,784,0
20666740,1379,0.0186,0.0283,1.0225,-0.1831,-0.0610,0.1831,465,885,0
20671740,1380,0.0186,0.0288,1.0225,-0.1831,-0.0610,0.1831,464,931,0
20676735,1381,0.0186,0.0317,1.0186,-0.4272,0.0000,0.0000,469,881,0
20681740,1382,0.0166,0.0303,1.0205,-0.3052,0.1831,-0.0610,479,751,0
20686737,1383,0.0166,0.0298,1.0215,-0.2441,0.0610,0.0000,477,837,0
20691733,1384,0.0186,0.0303,1.0215,-0.3662,0.0610,0.0000,464,824,0
20696734,1385,0.0215,0.0308,1.0225,-0.3662,-0.0610,0.1221,483,792,0
20701734,1386,0.0215,0.0269,1.0205,-0.3662,-0.0610,0.3052,465,852,0
20706736,1387,0.0176,0.0288,1.0225,-0.4272,-0.0610,0.4883,465,884,0
20711753,1388,0.0220,0.0303,1.0225,-0.4272,0.0000,0.4272,465,861,0
20716733,1389,0.0220,0.0298,1.0220,-0.5493,0.0610,0.3662,465,813,0
20721741,1390,0.0195,0.0298,1.0210,-0.4272,0.0000,0.4272,492,888,0
20726737,1391,0.0225,0.0317,1.0225,-0.4272,-0.0610,0.7324,480,808,0
20731734,1392,0.0220,0.0308,1.0244,-0.4883,-0.0610,1.0376,493,776,0
20736738,1393,0.0210,0.0317,1.0234,-0.4883,-0.2441,1.1597,478,825,0
20741737,1394,0.0195,0.0264,1.0215,-0.5493,-0.3662,1.2817,485,835,0
20746741,1395,0.0171,0.0273,1.0225,-0.4883,-0.4883,1.0986,477,837,0
20751742,1396,0.0205,0.0293,1.0220,-0.5493,-0.4272,1.0376,481,828,0
20756739,1397,0.0244,0.0327,1.0225,-0.5493,-0.2441,1.4038,475,861,0
20761737,1398,0.0244,0.0332,1.0205,-0.7324,-0.3052,1.6479,469,828,0
20766734,1399,0.0239,0.0337,1.0210,-0.7324,-0.7324,2.0752,509,826,0
20771734,1400,0.0195,0.0298,1.0215,-0.6714,-1.0986,2.3193,464,901,0
20776740,1401,0.0156,0.0288,1.0220,-0.7324,-1.0376,2.0752,467,952,0
20781736,1402,0.0132,0.0254,1.0239,-0.6714,-0.7324,1.8921,466,889,0
20786741,1403,0.0142,0.0278,1.0244,-0.6104,-0.4883,1.4648,474,877,0
20791741,1404,0.0176,0.0278,1.0220,-0.6714,-0.3662,1.2207,476,843,0
20796740,1405,0.0190,0.0293,1.0215,-0.6104,-0.2441,1.0376,481,872,0
20801737,1406,0.0195,0.0303,1.0215,-0.4272,-0.1831,0.9155,482,869,0
20806740,1407,0.0215,0.0327,1.0210,-0.4272,-0.1221,1.0986,465,893,0
20811736,1408,0.0220,0.0342,1.0220,-0.4272,0.0610,1.5869,465,860,0
20816741,1409,0.0171,0.0288,1.0220,-0.3052,-0.3052,1.4038,465,860,0
20821733,1410,0.0137,0.0298,1.0205,-0.4272,-0.4883,0.9766,465,854,0
20826737,1411,0.0171,0.0278,1.0215,-0.4272,-0.3052,0.8545,464,857,0
20831739,1412,0.0190,0.0278,1.0190,-0.3662,-0.0610,0.7935,483,856,0
20836738,1413,0.0215,0.0308,1.0195,-0.3052,-0.0610,0.6104,463,843,0
20841737,1414,0.0205,0.0298,1.0225,-0.3662,-0.1221,0.6714,485,851,0
20846741,1415,0.0166,0.0303,1.0195,-0.1831,-0.3052,0.7324,473,858,0
20851751,1416,0.0181,0.0298,1.0186,-0.2441,-0.3052,0.6714,479,860,0
20856737,1417,0.0200,0.0293,1.0210,-0.2441,-0.3052,0.7324,480,825,0
20861739,1418,0.0166,0.0298,1.0210,-0.1831,-0.1831,0.7324,496,854,0
20866734,1419,0.0156,0.0283,1.0205,-0.3052,-0.1831,0.7324,497,853,0
20871740,1420,0.0171,0.0293,1.0190,-0.5493,0.1221,0.5493,464,889,0
20876738,1421,0.0166,0.0303,1.0200,-0.2441,0.0610,-0.0610,464,929,0
20881742,1422,0.0166,0.0303,1.0195,-0.3052,0.0610,0.1221,469,853,0
20886737,1423,0.0190,0.0312,1.0220,-0.4883,0.3052,0.2441,471,881,0
20891741,1424,0.0200,0.0288,1.0195,-0.4272,0.1831,0.1221,478,900,0
20896738,1425,0.0181,0.0278,1.0186,-0.2441,-0.0610,0.1221,481,873,0
20901741,1426,0.0195,0.0293,1.0200,-0.2441,0.1221,0.1831,482,838,0
20906740,1427,0.0181,0.0317,1.0215,-0.3052,0.1221,0.0000,464,871,0
20911740,1428,0.0181,0.0288,1.0225,-0.3052,0.1831,0.0610,464,807,0
20916741,1429,0.0190,0.0288,1.0220,-0.2441,0.0000,0.1221,464,884,0
20921741,1430,0.0186,0.0312,1.0205,-0.1831,-0.1831,0.3052,464,816,0
20926734,1431,0.0205,0.0308,1.0215,-0.3052,-0.3052,0.5493,492,885,0
20931735,1432,0.0220,0.0283,1.0215,-0.4883,-0.3662,0.6104,464,881,0
20936740,1433,0.0215,0.0293,1.0234,-0.4883,-0.3052,0.5493,492,859,0
20941737,1434,0.0225,0.0322,1.0215,-0.4883,-0.3662,0.6104,465,868,0
20946740,1435,0.0190,0.0288,1.0186,-0.3662,-0.3662,0.9155,491,858,0
20951733,1436,0.0171,0.0278,1.0229,-0.4883,-0.3662,0.7935,475,866,0
20956752,1437,0.0156,0.0278,1.0234,-0.4883,-0.3662,0.5493,489,833,0
20961734,1438,0.0195,0.0308,1.0225,-0.4272,-0.3052,0.4883,481,839,0
20966739,1439,0.0195,0.0298,1.0229,-0.5493,-0.1831,0.4883,497,855,0
20971740,1440,0.0176,0.0298,1.0234,-0.4883,-0.1221,0.3662,495,855,0
20976741,1441,0.0190,0.0317,1.0205,-0.5493,-0.3052,0.3662,510,751,0
20981741,1442,0.0156,0.0298,1.0220,-0.4272,-0.2441,0.4883,476,901,0
20986736,1443,0.0151,0.0293,1.0190,-0.3052,-0.0610,0.3662,481,852,0
20991739,1444,0.0161,0.0303,1.0205,-0.3662,-0.1831,0.2441,465,885,0
20996737,1445,0.0156,0.0308,1.0181,-0.2441,-0.1221,0.3052,464,818,0
21001737,1446,0.0190,0.0288,1.0186,-0.3052,-0.1221,0.2441,466,833,0
21006733,1447,0.0220,0.0283,1.0215,-0.4272,0.0000,0.5493,464,868,0
21011735,1448,0.0181,0.0278,1.0200,-0.1221,-0.1831,0.4272,482,828,0
21016740,1449,0.0166,0.0317,1.0210,-0.2441,-0.3662,0.1221,464,886,0
21021742,1450,0.0156,0.0293,1.0210,-0.4272,-0.1221,0.3052,465,891,0
21026743,1451,0.0195,0.0308,1.0205,-0.4883,0.0000,0.4883,465,882,0
21031739,1452,0.0186,0.0283,1.0205,-0.3052,0.0000,0.4272,464,812,0
21036737,1453,0.0215,0.0312,1.0195,-0.3662,-0.3662,0.1831,492,812,0
21041737,1454,0.0186,0.0293,1.0186,-0.3052,-0.2441,0.3662,474,919,0
21046736,1455,0.0190,0.0293,1.0215,-0.3052,-0.1831,0.3662,491,754,0
21051737,1456,0.0186,0.0332,1.0215,-0.3052,-0.3052,0.5493,472,831,0
21056734,1457,0.0195,0.0317,1.0220,-0.3662,-0.3052,0.7324,479,828,0
21061741,1458,0.0225,0.0342,1.0215,-0.5493,-0.3052,0.9155,471,856,0
21066734,1459,0.0215,0.0312,1.0200,-0.3662,-0.5493,0.9766,485,829,0
21071738,1460,0.0190,0.0293,1.0225,-0.3662,-0.4272,1.2207,503,912,0
21076738,1461,0.0244,0.0317,1.0220,-0.7324,-0.1831,1.9531,481,850,0
21081738,1462,0.0205,0.0308,1.0234,-0.4883,-0.3662,2.1973,509,830,0
21086736,1463,0.0166,0.0312,1.0234,-0.5493,-0.8545,2.1973,464,900,0
21091740,1464,0.0156,0.0298,1.0195,-0.6714,-0.7935,2.3193,466,949,0
21096741,1465,0.0156,0.0303,1.0210,-0.6104,-0.7324,1.8921,480,885,0
21101740,1466,0.0186,0.0308,1.0215,-0.7324,-0.6714,1.6479,464,872,0
21106735,1467,0.0181,0.0308,1.0225,-0.6714,-0.5493,1.6479,465,841,0
21111737,1468,0.0181,0.0308,1.0220,-0.5493,-0.4883,1.4648,471,869,0
21116733,1469,0.0181,0.0317,1.0220,-0.6104,-0.4883,1.4038,482,868,0
21121737,1470,0.0200,0.0317,1.0210,-0.6104,-0.3052,1.4038,465,854,0
21126737,1471,0.0195,0.0303,1.0210,-0.4883,-0.3052,1.4648,465,883,0
21131739,1472,0.0166,0.0317,1.0200,-0.4272,-0.4883,1.5259,465,855,0
21136733,1473,0.0205,0.0312,1.0229,-0.4883,-0.6104,1.4038,464,892,0
21141735,1474,0.0215,0.0327,1.0215,-0.5493,-0.5493,1.7700,490,886,0
21146735,1475,0.0181,0.0317,1.0220,-0.6714,-0.4272,2.0752,465,891,0
21151736,1476,0.0098,0.0269,1.0210,-0.4883,-0.4883,2.0752,493,769,0
21156740,1477,0.0098,0.0264,1.0200,-0.4883,-0.6714,1.6479,473,801,0
21161734,1478,0.0132,0.0303,1.0195,-0.5493,-0.4272,1.2817,476,854,0
21166737,1479,0.0171,0.0288,1.0229,-0.5493,-0.1221,0.9155,484,865,0
21171758,1480,0.0186,0.0317,1.0229,-0.4272,0.0000,0.9155,490,835,0
21176735,1481,0.0220,0.0322,1.0220,-0.5493,-0.1221,1.0986,478,791,0
21181734,1482,0.0264,0.0366,1.0195,-0.6104,-0.3052,1.4038,488,851,0
21186737,1483,0.0186,0.0332,1.0210,-0.7324,-0.2441,2.0142,508,847,0
21191740,1484,0.0083,0.0244,1.0205,-0.5493,-0.4272,1.9531,464,889,0
21196734,1485,0.0122,0.0288,1.0200,-0.4883,-0.4272,1.4038,468,930,0
21201738,1486,0.0171,0.0327,1.0215,-0.4272,-0.2441,1.2207,478,882,0
21206741,1487,0.0122,0.0288,1.0205,-0.4883,0.0610,1.2207,480,891,0
21211737,1488,0.0103,0.0278,1.0210,-0.4272,-0.0610,0.9155,481,842,0
21216738,1489,0.0132,0.0283,1.0225,-0.2441,-0.1221,0.7324,469,871,0
21221736,1490,0.0122,0.0317,1.0225,-0.3662,-0.0610,0.4883,482,843,0
21226736,1491,0.0122,0.0283,1.0190,-0.2441,0.0000,0.2441,465,863,0
21231733,1492,0.0176,0.0288,1.0234,-0.1831,0.1221,0.0610,465,823,0
21236735,1493,0.0171,0.0312,1.0225,-0.3662,0.0000,-0.0610,465,889,0
21241739,1494,0.0166,0.0298,1.0200,-0.2441,0.0610,-0.0610,465,837,0
21246733,1495,0.0161,0.0298,1.0215,-0.2441,0.1831,-0.1831,491,859,0
21251734,1496,0.0151,0.0312,1.0215,-0.3052,0.1221,0.0000,470,894,0
21256741,1497,0.0161,0.0308,1.0225,-0.3052,0.1221,0.0000,491,834,0
21261734,1498,0.0166,0.0278,1.0225,-0.3052,0.0000,0.0000,487,778,0
21266734,1499,0.0161,0.0303,1.0210,-0.2441,0.1221,0.0000,475,787,0
21271741,1500,0.0166,0.0278,1.0220,-0.3662,0.1221,0.0000,487,830,0
21276733,1501,0.0142,0.0283,1.0234,-0.2441,0.0000,0.1221,470,816,0
21281737,1502,0.0176,0.0298,1.0215,-0.3662,0.0000,0.0000,492,805,0
21286741,1503,0.0156,0.0288,1.0205,-0.3662,-0.0610,0.0000,491,797,0
21291736,1504,0.0132,0.0298,1.0181,-0.3052,-0.1221,0.1221,510,816,0
21296739,1505,0.0181,0.0322,1.0215,-0.3052,0.0000,0.1221,478,910,0
21301735,1506,0.0195,0.0308,1.0229,-0.3662,0.1221,0.1831,464,825,0
21306740,1507,0.0171,0.0303,1.0195,-0.4272,0.0610,0.1831,472,888,0
21311733,1508,0.0176,0.0322,1.0205,-0.3052,0.0000,0.3052,474,838,0
21316736,1509,0.0171,0.0278,1.0220,-0.3052,-0.1221,0.1831,466,818,0
21321733,1510,0.0146,0.0308,1.0200,-0.3662,0.0610,0.1831,482,838,0
21326734,1511,0.0176,0.0303,1.0220,-0.3052,0.1221,0.3052,465,860,0
21331740,1512,0.0151,0.0312,1.0220,-0.4272,0.0610,0.1221,465,846,0
21336737,1513,0.0146,0.0312,1.0190,-0.3662,0.0610,0.1221,464,885,0
21341741,1514,0.0171,0.0298,1.0215,-0.1831,0.0610,0.0610,465,884,0
21346740,1515,0.0151,0.0312,1.0205,-0.3052,0.2441,0.0000,465,854,0
21351737,1516,0.0166,0.0303,1.0161,-0.2441,0.2441,-0.0610,464,761,0
21356736,1517,0.0156,0.0308,1.0176,-0.3052,0.0610,-0.1831,492,861,0
21361734,1518,0.0161,0.0308,1.0229,-0.2441,0.3662,-0.2441,491,805,0
21366738,1519,0.0156,0.0308,1.0229,-0.3052,0.2441,-0.1831,473,840,0
21371733,1520,0.0161,0.0317,1.0225,-0.1221,0.1831,0.0000,480,862,0
21376740,1521,0.0156,0.0317,1.0200,-0.3662,0.1221,-0.1221,474,815,0
21381740,1522,0.0205,0.0303,1.0239,-0.3052,0.0000,-0.1221,499,856,0
21386738,1523,0.0176,0.0298,1.0220,-0.3052,0.0610,0.0000,484,777,0
21391737,1524,0.0176,0.0303,1.0195,-0.3052,-0.0610,-0.0610,510,818,0
21396735,1525,0.0156,0.0312,1.0210,-0.3052,-0.0610,0.0000,474,910,0
21401737,1526,0.0156,0.0303,1.0190,-0.3052,0.0610,0.0000,465,854,0
21406738,1527,0.0166,0.0308,1.0181,-0.2441,0.0000,-0.0610,465,789,0
21411737,1528,0.0181,0.0322,1.0190,-0.3052,0.0000,-0.0610,471,793,0
21416735,1529,0.0200,0.0308,1.0215,-0.3052,-0.0610,0.0610,478,819,0
21421734,1530,0.0166,0.0312,1.0215,-0.3052,-0.0610,0.1221,479,831,0
21426741,1531,0.0161,0.0308,1.0200,-0.3662,0.0000,0.0610,465,890,0
21431735,1532,0.0171,0.0303,1.0210,-0.4272,0.0610,-0.0610,465,840,0
21436741,1533,0.0156,0.0293,1.0200,-0.3662,-0.1221,0.0610,464,880,0
21441733,1534,0.0186,0.0298,1.0220,-0.4883,0.0000,0.1221,464,884,0
21446740,1535,0.0156,0.0298,1.0225,-0.4272,-0.0610,0.1221,465,808,0
21451734,1536,0.0156,0.0317,1.0215,-0.4883,-0.1221,0.1831,465,883,0
21456742,1537,0.0186,0.0312,1.0181,-0.5493,-0.1221,0.2441,493,780,0
21461738,1538,0.0181,0.0322,1.0205,-0.4272,-0.2441,0.3662,468,808,0
21466737,1539,0.0166,0.0308,1.0225,-0.6104,-0.1831,0.5493,483,836,0
21471737,1540,0.0181,0.0293,1.0190,-0.6714,-0.0610,0.6104,486,861,0
21476735,1541,0.0186,0.0312,1.0220,-0.7324,-0.0610,0.4883,474,872,0
21481741,1542,0.0166,0.0298,1.0229,-0.8545,-0.0610,0.4272,508,854,0
21486739,1543,0.0166,0.0322,1.0225,-1.0376,-0.0610,0.5493,467,850,0
21491734,1544,0.0156,0.0332,1.0195,-1.1597,-0.0610,0.6104,510,823,0
21496741,1545,0.0161,0.0312,1.0220,-1.4038,0.0610,0.5493,464,900,0
21501734,1546,0.0166,0.0273,1.0220,-1.3428,0.2441,0.6104,479,914,0
21506735,1547,0.0176,0.0317,1.0205,-1.3428,0.1221,0.7935,469,888,0
21511737,1548,0.0151,0.0317,1.0210,-1.2817,0.0000,0.7324,469,876,0
21516735,1549,0.0112,0.0269,1.0229,-1.2817,0.1831,0.7935,474,830,0
21521739,1550,0.0186,0.0361,1.0176,-1.8311,0.8545,1.7090,481,877,0
21526741,1551,0.0195,0.0327,1.0210,-0.9766,0.6104,0.9766,483,866,0
21531742,1552,0.0176,0.0327,1.0229,-0.7935,-0.2441,1.2207,465,882,0
21536737,1553,0.0156,0.0347,1.0200,-0.9155,-0.1221,1.4038,464,867,0
21541741,1554,0.0176,0.0303,1.0225,-0.6714,-0.0610,1.0986,465,887,0
21546733,1555,0.0146,0.0317,1.0215,-0.7324,-0.1221,1.2817,464,883,0
21551736,1556,0.0142,0.0327,1.0200,-0.8545,-0.0610,1.2817,491,894,0
21556740,1557,0.0161,0.0283,1.0200,-0.7324,0.0000,1.0986,472,859,0
21561739,1558,0.0200,0.0308,1.0220,-0.4883,0.0610,1.0376,492,761,0
21566741,1559,0.0166,0.0298,1.0220,-0.3662,-0.0610,0.9766,489,802,0
21571738,1560,0.0142,0.0308,1.0190,-0.3662,-0.0610,0.8545,487,859,0
21576741,1561,0.0161,0.0312,1.0229,-0.3662,-0.0610,0.4883,475,848,0
21581739,1562,0.0195,0.0317,1.0190,-0.5493,-0.0610,0.6714,484,860,0
21586737,1563,0.0186,0.0312,1.0205,-0.6714,0.0610,0.8545,494,863,0
21591738,1564,0.0156,0.0303,1.0210,-0.7324,-0.0610,0.9766,477,870,0
21596734,1565,0.0161,0.0332,1.0205,-0.9155,-0.0610,1.2817,509,844,0
21601733,1566,0.0195,0.0381,1.0156,-0.8545,-0.2441,1.4648,469,904,0
21606739,1567,0.0171,0.0356,1.0234,-0.4272,-0.5493,1.5259,476,851,0
21611739,1568,0.0151,0.0317,1.0215,-0.3662,-1.0986,1.7700,474,892,0
21616739,1569,0.0171,0.0322,1.0210,-0.4883,-0.9155,2.0142,480,819,0
21621734,1570,0.0171,0.0278,1.0205,-0.1831,-0.6714,1.8921,464,840,0
21626740,1571,0.0132,0.0298,1.0229,-0.1831,-0.8545,1.2207,464,869,0
