seq,t,dt,work,missed,,,
6037,38418553,4982,9,0,,,
6038,38423552,4999,9,0,,,
6039,38428551,4999,9,0,,,
6040,38433547,4996,9,0,,,
6041,38438547,5000,9,0,,,
6042,38443569,5022,9,0,,,
6043,38448553,4984,9,0,,,
6044,38453546,4993,9,0,,,
6045,38458551,5005,9,0,,,
6046,38463550,4999,9,0,,,
6047,38468550,5000,9,0,,,
6048,38473547,4997,8,0,,,
6049,38478548,5001,9,0,,,
6050,38483546,4998,9,0,,,
6051,38488552,5006,9,0,,,
6052,38493554,5002,9,0,,,
6053,38498553,4999,9,0,,,
6054,38503550,4997,9,0,,,
6055,38508547,4997,9,0,,,
6056,38513554,5007,9,0,,,
6057,38518550,4996,8,0,,,
6058,38523552,5002,9,0,,,
6059,38528549,4997,9,0,,,
6060,38533554,5005,9,0,,,
6061,38538547,4993,8,0,,,
6062,38543549,5002,8,0,,,
6063,38548557,5008,9,0,,,
6064,38553580,5023,9,0,,,
6065,38558551,4971,9,0,,,
6066,38563547,4996,9,0,,,
6067,38568547,5000,9,0,,,
6068,38573552,5005,9,0,,,
6069,38578553,5001,9,0,,,
6070,38583552,4999,9,0,,,
6071,38588554,5002,9,0,,,
6072,38593555,5001,9,0,,,
6073,38598550,4995,9,0,,,
6074,38603546,4996,9,0,,,
6075,38608546,5000,9,0,,,
6076,38613548,5002,8,0,,,
6077,38618553,5005,9,0,,,
6078,38623546,4993,9,0,,,
6079,38628569,5023,9,0,,,
6080,38633549,4980,9,0,,,
6081,38638552,5003,9,0,,,
6082,38643546,4994,9,0,,,
6083,38648547,5001,9,0,,,
6084,38653547,5000,9,0,,,
6085,38658566,5019,9,0,,,
6086,38663547,4981,8,0,,,
6087,38668548,5001,9,0,,,
6088,38673550,5002,8,0,,,
6089,38678550,5000,9,0,,,
6090,38683553,5003,9,0,,,
6091,38688552,4999,9,0,,,
6092,38693547,4995,9,0,,,
6093,38698550,5003,9,0,,,
6094,38703548,4998,9,0,,,
6095,38708552,5004,9,0,,,
6096,38713553,5001,9,0,,,
6097,38718547,4994,9,0,,,
6098,38723549,5002,9,0,,,
6099,38728552,5003,8,0,,,
6100,38733571,5019,9,0,,,
6101,38738546,4975,9,0,,,
6102,38743549,5003,9,0,,,
6103,38748548,4999,9,0,,,
6104,38753550,5002,9,0,,,
6105,38758554,5004,9,0,,,
6106,38763550,4996,8,0,,,
6107,38768550,5000,9,0,,,
6108,38773546,4996,8,0,,,
6109,38778548,5002,9,0,,,
6110,38783546,4998,9,0,,,
6111,38788547,5001,9,0,,,
6112,38793554,5007,8,0,,,
6113,38798554,5000,9,0,,,
6114,38803550,4996,9,0,,,
6115,38808546,4996,9,0,,,
6116,38813546,5000,9,0,,,
6117,38818552,5006,9,0,,,
6118,38823554,5002,9,0,,,
6119,38828546,4992,9,0,,,
6120,38833547,5001,9,0,,,
6121,38838547,5000,9,0,,,
6122,38843549,5002,9,0,,,
6123,38848546,4997,9,0,,,
6124,38853554,5008,9,0,,,
6125,38858554,5000,9,0,,,
6126,38863551,4997,9,0,,,
6127,38868547,4996,9,0,,,
6128,38873551,5004,8,0,,,
6129,38878550,4999,9,0,,,
6130,38883551,5001,9,0,,,
6131,38888550,4999,9,0,,,
6132,38893551,5001,9,0,,,
6133,38898551,5000,8,0,,,
6134,38903547,4996,9,0,,,
6135,38908552,5005,9,0,,,
6136,38913549,4997,9,0,,,
6137,38918550,5001,8,0,,,
6138,38923548,4998,8,0,,,
6139,38928554,5006,9,0,,,
6140,38933552,4998,9,0,,,
6141,38938547,4995,8,0,,,
6142,38943550,5003,9,0,,,
6143,38948546,4996,9,0,,,
6144,38953550,5004,25,0,,,
6145,38958554,5004,8,0,,,
6146,38963554,5000,9,0,,,
6147,38968550,4996,9,0,,,
6148,38973546,4996,8,0,,,
6149,38978554,5008,9,0,,,
6150,38983563,5009,8,0,,,
6151,38988582,5019,9,0,,,
6152,38993553,4971,8,0,,,
6153,38998550,4997,8,0,,,
6154,39003552,5002,9,0,,,
6155,39008553,5001,9,0,,,
6156,39013553,5000,9,0,,,
6157,39018550,4997,9,0,,,
6158,39023546,4996,9,0,,,
6159,39028548,5002,9,0,,,
6160,39033553,5005,8,0,,,
6161,39038549,4996,9,0,,,
6162,39043549,5000,9,0,,,
6163,39048549,5000,9,0,,,
6164,39053555,5006,9,0,,,
6165,39058546,4991,9,0,,,
6166,39063547,5001,26,0,,,
6167,39068549,5002,8,0,,,
6168,39073553,5004,9,0,,,
6169,39078553,5000,9,0,,,
6170,39083554,5001,9,0,,,
6171,39088547,4993,8,0,,,
6172,39093548,5001,9,0,,,
6173,39098548,5000,9,0,,,
6174,39103547,4999,9,0,,,
6175,39108546,4999,8,0,,,
6176,39113548,5002,9,0,,,
6177,39118551,5003,9,0,,,
6178,39123555,5004,9,0,,,
6179,39128546,4991,9,0,,,
6180,39133551,5005,9,0,,,
6181,39138548,4997,9,0,,,
6182,39143550,5002,9,0,,,
6183,39148551,5001,9,0,,,
6184,39153553,5002,8,0,,,
6185,39158550,4997,9,0,,,
6186,39163549,4999,8,0,,,
6187,39168546,4997,9,0,,,
6188,39173550,5004,26,0,,,
6189,39178550,5000,9,0,,,
6190,39183550,5000,9,0,,,
6191,39188546,4996,9,0,,,
6192,39193552,5006,9,0,,,
6193,39198546,4994,9,0,,,
6194,39203569,5023,9,0,,,
6195,39208550,4981,9,0,,,
6196,39213551,5001,9,0,,,
6197,39218553,5002,9,0,,,
6198,39223547,4994,9,0,,,
6199,39228547,5000,9,0,,,
6200,39233552,5005,9,0,,,
6201,39238552,5000,9,0,,,
6202,39243551,4999,9,0,,,
6203,39248549,4998,9,0,,,
6204,39253549,5000,9,0,,,
6205,39258550,5001,9,0,,,
6206,39263554,5004,9,0,,,
6207,39268552,4998,9,0,,,
6208,39273553,5001,9,0,,,
6209,39278561,5008,8,0,,,
6210,39283546,4985,9,0,,,
6211,39288554,5008,9,0,,,
6212,39293550,4996,9,0,,,
6213,39298546,4996,9,0,,,
6214,39303548,5002,9,0,,,
6215,39308547,4999,9,0,,,
6216,39313547,5000,9,0,,,
6217,39318555,5008,9,0,,,
6218,39323547,4992,9,0,,,
6219,39328553,5006,9,0,,,
6220,39333553,5000,9,0,,,
6221,39338551,4998,9,0,,,
6222,39343549,4998,9,0,,,
6223,39348550,5001,9,0,,,
6224,39353553,5003,8,0,,,
6225,39358548,4995,9,0,,,
6226,39363547,4999,9,0,,,
6227,39368552,5005,9,0,,,
6228,39373546,4994,9,0,,,
6229,39378547,5001,9,0,,,
6230,39383552,5005,9,0,,,
6231,39388556,5004,9,0,,,
6232,39393554,4998,9,0,,,
6233,39398549,4995,9,0,,,
6234,39403548,4999,9,0,,,
6235,39408547,4999,8,0,,,
6236,39413549,5002,9,0,,,
6237,39418547,4998,8,0,,,
6238,39423558,5011,9,0,,,
6239,39428555,4997,9,0,,,
6240,39433551,4996,9,0,,,
6241,39438553,5002,9,0,,,
6242,39443549,4996,8,0,,,
6243,39448547,4998,8,0,,,
6244,39453550,5003,8,0,,,
6245,39458546,4996,8,0,,,
6246,39463546,5000,9,0,,,
6247,39468548,5002,9,0,,,
6248,39473547,4999,9,0,,,
6249,39478547,5000,9,0,,,
6250,39483550,5003,9,0,,,
6251,39488553,5003,9,0,,,
6252,39493551,4998,8,0,,,
6253,39498564,5013,8,0,,,
6254,39503555,4991,9,0,,,
6255,39508547,4992,9,0,,,
6256,39513549,5002,9,0,,,
6257,39518548,4999,9,0,,,
6258,39523551,5003,8,0,,,
6259,39528551,5000,9,0,,,
6260,39533553,5002,8,0,,,
6261,39538547,4994,9,0,,,
6262,39543551,5004,9,0,,,
6263,39548553,5002,9,0,,,
6264,39553554,5001,9,0,,,
6265,39558549,4995,9,0,,,
6266,39563546,4997,9,0,,,
6267,39568546,5000,9,0,,,
6268,39573555,5009,8,0,,,
6269,39578553,4998,8,0,,,
6270,39583554,5001,9,0,,,
6271,39588549,4995,8,0,,,
6272,39593546,4997,9,0,,,
6273,39598548,5002,9,0,,,
6274,39603550,5002,9,0,,,
6275,39608552,5002,25,0,,,
6276,39613550,4998,9,0,,,
6277,39618554,5004,9,0,,,
6278,39623548,4994,8,0,,,
6279,39628549,5001,8,0,,,
6280,39633552,5003,9,0,,,
6281,39638554,5002,9,0,,,
6282,39643555,5001,9,0,,,
6283,39648548,4993,9,0,,,
6284,39653547,4999,8,0,,,
6285,39658549,5002,9,0,,,
6286,39663552,5003,9,0,,,
6287,39668546,4994,9,0,,,
6288,39673546,5000,8,0,,,
6289,39678552,5006,8,0,,,
6290,39683546,4994,9,0,,,
6291,39688553,5007,9,0,,,
6292,39693549,4996,9,0,,,
6293,39698550,5001,9,0,,,
6294,39703546,4996,8,0,,,
6295,39708546,5000,9,0,,,
6296,39713547,5001,9,0,,,
6297,39718548,5001,26,0,,,
6298,39723552,5004,9,0,,,
6299,39728550,4998,9,0,,,
6300,39733550,5000,9,0,,,
6301,39738550,5000,9,0,,,
6302,39743549,4999,8,0,,,
6303,39748552,5003,8,0,,,
6304,39753549,4997,9,0,,,
6305,39758555,5006,9,0,,,
6306,39763551,4996,9,0,,,
6307,39768547,4996,9,0,,,
6308,39773551,5004,9,0,,,
6309,39778551,5000,8,0,,,
6310,39783553,5002,9,0,,,
6311,39788552,4999,9,0,,,
6312,39793553,5001,9,0,,,
6313,39798554,5001,9,0,,,
6314,39803546,4992,9,0,,,
6315,39808553,5007,9,0,,,
6316,39813549,4996,9,0,,,
6317,39818552,5003,9,0,,,
6318,39823556,5004,9,0,,,
6319,39828547,4991,9,0,,,
6320,39833553,5006,9,0,,,
6321,39838547,4994,9,0,,,
6322,39843549,5002,9,0,,,
6323,39848547,4998,9,0,,,
6324,39853547,5000,9,0,,,
6325,39858548,5001,9,0,,,
6326,39863553,5005,36,0,,,
6327,39868549,4996,9,0,,,
6328,39873553,5004,9,0,,,
6329,39878546,4993,9,0,,,
6330,39883546,5000,9,0,,,
6331,39888551,5005,9,0,,,
6332,39893551,5000,9,0,,,
6333,39898547,4996,9,0,,,
6334,39903550,5003,9,0,,,
6335,39908553,5003,9,0,,,
6336,39913553,5000,8,0,,,
6337,39918553,5000,8,0,,,
6338,39923550,4997,9,0,,,
6339,39928550,5000,9,0,,,
6340,39933553,5003,25,0,,,
6341,39938550,4997,9,0,,,
6342,39943548,4998,9,0,,,
6343,39948553,5005,9,0,,,
6344,39953554,5001,9,0,,,
6345,39958554,5000,8,0,,,
6346,39963549,4995,9,0,,,
6347,39968546,4997,9,0,,,
6348,39973550,5004,9,0,,,
6349,39978550,5000,9,0,,,
6350,39983552,5002,9,0,,,
6351,39988549,4997,9,0,,,
6352,39993551,5002,9,0,,,
6353,39998551,5000,9,0,,,
6354,40003552,5001,9,0,,,
6355,40008547,4995,8,0,,,
6356,40013548,5001,9,0,,,
6357,40018548,5000,8,0,,,
6358,40023555,5007,8,0,,,
6359,40028554,4999,9,0,,,
6360,40033551,4997,9,0,,,
6361,40038552,5001,9,0,,,
6362,40043551,4999,8,0,,,
6363,40048548,4997,8,0,,,
6364,40053553,5005,9,0,,,
6365,40058549,4996,9,0,,,
6366,40063549,5000,9,0,,,
6367,40068546,4997,9,0,,,
6368,40073547,5001,9,0,,,
6369,40078550,5003,9,0,,,
6370,40083555,5005,8,0,,,
6371,40088552,4997,9,0,,,
6372,40093553,5001,9,0,,,
6373,40098554,5001,9,0,,,
6374,40103552,4998,9,0,,,
6375,40108551,4999,9,0,,,
6376,40113553,5002,8,0,,,
6377,40118549,4996,9,0,,,
6378,40123551,5002,9,0,,,
6379,40128551,5000,9,0,,,
6380,40133547,4996,9,0,,,
6381,40138552,5005,9,0,,,
6382,40143562,5010,8,0,,,
6383,40148551,4989,9,0,,,
6384,40153552,5001,9,0,,,
6385,40158549,4997,9,0,,,
6386,40163550,5001,9,0,,,
6387,40168546,4996,8,0,,,
6388,40173554,5008,9,0,,,
6389,40178579,5025,9,0,,,
6390,40183550,4971,9,0,,,
6391,40188550,5000,9,0,,,
6392,40193552,5002,9,0,,,
6393,40198555,5003,9,0,,,
6394,40203553,4998,9,0,,,
6395,40208553,5000,9,0,,,
6396,40213549,4996,9,0,,,
6397,40218549,5000,9,0,,,
6398,40223553,5004,9,0,,,
6399,40228553,5000,9,0,,,
6400,40233547,4994,9,0,,,
6401,40238548,5001,9,0,,,
6402,40243550,5002,8,0,,,
6403,40248568,5018,9,0,,,
6404,40253550,4982,9,0,,,
6405,40258550,5000,9,0,,,
6406,40263550,5000,8,0,,,
6407,40268547,4997,8,0,,,
6408,40273547,5000,8,0,,,
6409,40278554,5007,9,0,,,
6410,40283581,5027,9,0,,,
6411,40288546,4965,9,0,,,
6412,40293549,5003,8,0,,,
6413,40298549,5000,9,0,,,
6414,40303547,4998,9,0,,,
6415,40308551,5004,9,0,,,
6416,40313547,4996,9,0,,,
6417,40318548,5001,9,0,,,
6418,40323555,5007,9,0,,,
6419,40328549,4994,9,0,,,
6420,40333547,4998,9,0,,,
6421,40338549,5002,8,0,,,
6422,40343549,5000,9,0,,,
6423,40348550,5001,9,0,,,
6424,40353557,5007,8,0,,,
6425,40358546,4989,9,0,,,
6426,40363547,5001,8,0,,,
6427,40368548,5001,9,0,,,
6428,40373551,5003,8,0,,,
6429,40378547,4996,8,0,,,
6430,40383548,5001,8,0,,,
6431,40388555,5007,8,0,,,
6432,40393579,5024,9,0,,,
6433,40398554,4975,9,0,,,
6434,40403548,4994,9,0,,,
6435,40408551,5003,8,0,,,
6436,40413549,4998,9,0,,,
6437,40418554,5005,9,0,,,
6438,40423547,4993,9,0,,,
6439,40428553,5006,9,0,,,
6440,40433551,4998,9,0,,,
6441,40438553,5002,9,0,,,
6442,40443546,4993,9,0,,,
6443,40448554,5008,9,0,,,
6444,40453553,4999,9,0,,,
6445,40458550,4997,9,0,,,
6446,40463568,5018,9,0,,,
6447,40468549,4981,9,0,,,
6448,40473546,4997,8,0,,,
6449,40478547,5001,9,0,,,
6450,40483547,5000,9,0,,,
6451,40488548,5001,9,0,,,
6452,40493551,5003,9,0,,,
6453,40498550,4999,9,0,,,
6454,40503546,4996,35,0,,,
6455,40508548,5002,9,0,,,
6456,40513553,5005,9,0,,,
6457,40518551,4998,8,0,,,
6458,40523552,5001,9,0,,,
6459,40528550,4998,9,0,,,
6460,40533546,4996,9,0,,,
6461,40538551,5005,9,0,,,
6462,40543547,4996,9,0,,,
6463,40548554,5007,9,0,,,
6464,40553551,4997,9,0,,,
6465,40558547,4996,9,0,,,
6466,40563552,5005,9,0,,,
6467,40568553,5001,9,0,,,
6468,40573552,4999,25,0,,,
6469,40578553,5001,9,0,,,
6470,40583552,4999,9,0,,,
6471,40588548,4996,9,0,,,
6472,40593552,5004,8,0,,,
6473,40598549,4997,8,0,,,
6474,40603552,5003,9,0,,,
6475,40608560,5008,9,0,,,
6476,40613554,4994,9,0,,,
6477,40618553,4999,9,0,,,
6478,40623549,4996,9,0,,,
6479,40628548,4999,9,0,,,
6480,40633549,5001,8,0,,,
6481,40638553,5004,9,0,,,
6482,40643554,5001,9,0,,,
6483,40648548,4994,8,0,,,
6484,40653554,5006,9,0,,,
6485,40658554,5000,9,0,,,
6486,40663549,4995,9,0,,,
6487,40668549,5000,9,0,,,
6488,40673549,5000,9,0,,,
6489,40678561,5012,9,0,,,
6490,40683555,4994,8,0,,,
6491,40688548,4993,8,0,,,
6492,40693549,5001,9,0,,,
6493,40698547,4998,8,0,,,
6494,40703549,5002,9,0,,,
6495,40708548,4999,9,0,,,
6496,40713555,5007,9,0,,,
6497,40718551,4996,9,0,,,
6498,40723549,4998,9,0,,,
6499,40728547,4998,9,0,,,
6500,40733551,5004,9,0,,,
6501,40738549,4998,9,0,,,
6502,40743548,4999,9,0,,,
6503,40748552,5004,9,0,,,
6504,40753551,4999,9,0,,,
6505,40758554,5003,9,0,,,
6506,40763553,4999,8,0,,,
6507,40768548,4995,9,0,,,
6508,40773548,5000,9,0,,,
6509,40778546,4998,9,0,,,
6510,40783550,5004,9,0,,,
6511,40788555,5005,9,0,,,
6512,40793551,4996,9,0,,,
6513,40798550,4999,9,0,,,
6514,40803551,5001,9,0,,,
6515,40808551,5000,9,0,,,
6516,40813553,5002,9,0,,,
6517,40818549,4996,9,0,,,
6518,40823552,5003,36,0,,,
6519,40828553,5001,9,0,,,
6520,40833549,4996,9,0,,,
6521,40838551,5002,9,0,,,
6522,40843548,4997,8,0,,,
6523,40848546,4998,9,0,,,
6524,40853550,5004,9,0,,,
6525,40858551,5001,8,0,,,
6526,40863546,4995,9,0,,,
6527,40868550,5004,8,0,,,
6528,40873551,5001,9,0,,,
6529,40878547,4996,9,0,,,
6530,40883548,5001,9,0,,,
6531,40888548,5000,8,0,,,
6532,40893552,5004,9,0,,,
6533,40898554,5002,9,0,,,
6534,40903550,4996,8,0,,,
6535,40908549,4999,9,0,,,
6536,40913552,5003,9,0,,,
6537,40918553,5001,9,0,,,
6538,40923554,5001,8,0,,,
6539,40928547,4993,8,0,,,
6540,40933546,4999,9,0,,,
6541,40938547,5001,9,0,,,
6542,40943552,5005,9,0,,,
6543,40948546,4994,9,0,,,
6544,40953548,5002,9,0,,,
6545,40958548,5000,9,0,,,
6546,40963549,5001,9,0,,,
6547,40968548,4999,9,0,,,
6548,40973549,5001,9,0,,,
6549,40978547,4998,9,0,,,
6550,40983553,5006,9,0,,,
6551,40988551,4998,9,0,,,
6552,40993550,4999,9,0,,,
6553,40998550,5000,9,0,,,
6554,41003549,4999,8,0,,,
6555,41008554,5005,9,0,,,
6556,41013549,4995,9,0,,,
6557,41018555,5006,9,0,,,
6558,41023551,4996,9,0,,,
6559,41028554,5003,9,0,,,
6560,41033546,4992,9,0,,,
6561,41038547,5001,9,0,,,
6562,41043549,5002,9,0,,,
6563,41048553,5004,9,0,,,
6564,41053549,4996,9,0,,,
6565,41058548,4999,9,0,,,
6566,41063551,5003,9,0,,,
6567,41068550,4999,9,0,,,
6568,41073548,4998,9,0,,,
6569,41078553,5005,9,0,,,
6570,41083554,5001,8,0,,,
6571,41088549,4995,9,0,,,
6572,41093552,5003,9,0,,,
6573,41098548,4996,8,0,,,
6574,41103546,4998,9,0,,,
6575,41108547,5001,9,0,,,
6576,41113555,5008,9,0,,,
6577,41118553,4998,9,0,,,
6578,41123546,4993,9,0,,,
6579,41128549,5003,9,0,,,
6580,41133546,4997,9,0,,,
6581,41138554,5008,9,0,,,
6582,41143548,4994,9,0,,,
6583,41148579,5031,8,0,,,
6584,41153546,4967,9,0,,,
6585,41158546,5000,9,0,,,
6586,41163546,5000,9,0,,,
6587,41168548,5002,9,0,,,
6588,41173546,4998,9,0,,,
6589,41178554,5008,9,0,,,
6590,41183549,4995,9,0,,,
6591,41188551,5002,8,0,,,
6592,41193547,4996,9,0,,,
6593,41198552,5005,8,0,,,
6594,41203553,5001,9,0,,,
6595,41208548,4995,9,0,,,
6596,41213553,5005,9,0,,,
6597,41218568,5015,9,0,,,
6598,41223548,4980,8,0,,,
6599,41228546,4998,9,0,,,
6600,41233548,5002,9,0,,,
6601,41238548,5000,9,0,,,
6602,41243554,5006,9,0,,,
6603,41248550,4996,9,0,,,
6604,41253551,5001,9,0,,,
6605,41258546,4995,9,0,,,
6606,41263553,5007,36,0,,,
6607,41268547,4994,9,0,,,
6608,41273549,5002,9,0,,,
6609,41278552,5003,9,0,,,
6610,41283551,4999,9,0,,,
6611,41288547,4996,9,0,,,
6612,41293549,5002,9,0,,,
6613,41298553,5004,9,0,,,
6614,41303548,4995,9,0,,,
6615,41308549,5001,9,0,,,
6616,41313554,5005,8,0,,,
6617,41318550,4996,8,0,,,
6618,41323549,4999,9,0,,,
6619,41328549,5000,9,0,,,
6620,41333551,5002,8,0,,,
6621,41338550,4999,9,0,,,
6622,41343550,5000,9,0,,,
6623,41348552,5002,9,0,,,
6624,41353550,4998,9,0,,,
6625,41358546,4996,9,0,,,
6626,41363548,5002,9,0,,,
6627,41368551,5003,9,0,,,
6628,41373553,5002,36,0,,,
6629,41378550,4997,9,0,,,
6630,41383549,4999,9,0,,,
6631,41388551,5002,9,0,,,
6632,41393551,5000,9,0,,,
6633,41398548,4997,9,0,,,
6634,41403547,4999,9,0,,,
6635,41408549,5002,9,0,,,
6636,41413547,4998,8,0,,,
6637,41418551,5004,9,0,,,
6638,41423550,4999,9,0,,,
6639,41428546,4996,9,0,,,
6640,41433550,5004,9,0,,,
6641,41438560,5010,9,0,,,
6642,41443548,4988,9,0,,,
6643,41448547,4999,9,0,,,
6644,41453551,5004,9,0,,,
6645,41458553,5002,9,0,,,
6646,41463548,4995,9,0,,,
6647,41468546,4998,9,0,,,
6648,41473551,5005,9,0,,,
6649,41478567,5016,9,0,,,
6650,41483551,4984,9,0,,,
6651,41488554,5003,9,0,,,
6652,41493548,4994,9,0,,,
6653,41498553,5005,9,0,,,
6654,41503546,4993,9,0,,,
6655,41508551,5005,9,0,,,
6656,41513551,5000,9,0,,,
6657,41518552,5001,9,0,,,
6658,41523548,4996,9,0,,,
6659,41528548,5000,9,0,,,
6660,41533550,5002,9,0,,,
6661,41538553,5003,9,0,,,
6662,41543554,5001,9,0,,,
6663,41548553,4999,8,0,,,
6664,41553546,4993,9,0,,,
6665,41558546,5000,9,0,,,
6666,41563554,5008,9,0,,,
6667,41568546,4992,9,0,,,
6668,41573547,5001,9,0,,,
6669,41578546,4999,9,0,,,
6670,41583554,5008,9,0,,,
6671,41588551,4997,36,0,,,
6672,41593554,5003,9,0,,,
6673,41598554,5000,8,0,,,
6674,41603551,4997,9,0,,,
6675,41608546,4995,9,0,,,
6676,41613546,5000,8,0,,,
6677,41618548,5002,8,0,,,
6678,41623549,5001,9,0,,,
6679,41628552,5003,9,0,,,
6680,41633551,4999,8,0,,,
6681,41638547,4996,9,0,,,
6682,41643554,5007,9,0,,,
6683,41648548,4994,9,0,,,
6684,41653556,5008,9,0,,,
6685,41658551,4995,9,0,,,
6686,41663550,4999,9,0,,,
6687,41668550,5000,9,0,,,
6688,41673554,5004,8,0,,,
6689,41678548,4994,9,0,,,
6690,41683552,5004,9,0,,,
6691,41688552,5000,9,0,,,
6692,41693569,5017,9,0,,,
6693,41698546,4977,36,0,,,
6694,41703548,5002,9,0,,,
6695,41708553,5005,9,0,,,
6696,41713547,4994,9,0,,,
6697,41718548,5001,9,0,,,
6698,41723547,4999,8,0,,,
6699,41728552,5005,9,0,,,
6700,41733550,4998,9,0,,,
6701,41738554,5004,9,0,,,
6702,41743548,4994,9,0,,,
6703,41748554,5006,9,0,,,
6704,41753550,4996,8,0,,,
6705,41758552,5002,9,0,,,
6706,41763571,5019,9,0,,,
6707,41768549,4978,8,0,,,
6708,41773553,5004,8,0,,,
6709,41778554,5001,9,0,,,
6710,41783547,4993,9,0,,,
6711,41788550,5003,9,0,,,
6712,41793549,4999,9,0,,,
6713,41798553,5004,8,0,,,
6714,41803562,5009,9,0,,,
6715,41808553,4991,9,0,,,
6716,41813547,4994,9,0,,,
6717,41818549,5002,8,0,,,
6718,41823550,5001,9,0,,,
6719,41828553,5003,8,0,,,
6720,41833548,4995,9,0,,,
6721,41838546,4998,9,0,,,
6722,41843546,5000,9,0,,,
6723,41848551,5005,9,0,,,
6724,41853554,5003,9,0,,,
6725,41858548,4994,8,0,,,
6726,41863555,5007,9,0,,,
6727,41868549,4994,9,0,,,
6728,41873546,4997,9,0,,,
6729,41878552,5006,9,0,,,
6730,41883553,5001,8,0,,,
6731,41888553,5000,9,0,,,
6732,41893552,4999,9,0,,,
6733,41898550,4998,9,0,,,
6734,41903550,5000,9,0,,,
6735,41908554,5004,9,0,,,
6736,41913551,4997,36,0,,,
6737,41918551,5000,9,0,,,
6738,41923555,5004,9,0,,,
6739,41928553,4998,9,0,,,
6740,41933546,4993,9,0,,,
6741,41938547,5001,8,0,,,
6742,41943553,5006,8,0,,,
6743,41948551,4998,9,0,,,
6744,41953551,5000,9,0,,,
6745,41958553,5002,9,0,,,
6746,41963554,5001,9,0,,,
6747,41968549,4995,8,0,,,
6748,41973554,5005,9,0,,,
6749,41978554,5000,9,0,,,
6750,41983550,4996,9,0,,,
6751,41988553,5003,9,0,,,
6752,41993547,4994,9,0,,,
6753,41998555,5008,9,0,,,
6754,42003555,5000,9,0,,,
6755,42008553,4998,8,0,,,
6756,42013552,4999,9,0,,,
6757,42018565,5013,9,0,,,
6758,42023549,4984,9,0,,,
6759,42028549,5000,9,0,,,
6760,42033549,5000,8,0,,,
6761,42038551,5002,9,0,,,
6762,42043550,4999,9,0,,,
6763,42048549,4999,9,0,,,
6764,42053551,5002,8,0,,,
6765,42058554,5003,9,0,,,
6766,42063546,4992,9,0,,,
6767,42068550,5004,9,0,,,
6768,42073549,4999,9,0,,,
6769,42078549,5000,8,0,,,
6770,42083548,4999,9,0,,,
6771,42088551,5003,26,0,,,
6772,42093554,5003,9,0,,,
6773,42098554,5000,9,0,,,
6774,42103549,4995,9,0,,,
6775,42108547,4998,9,0,,,
6776,42113554,5007,9,0,,,
6777,42118548,4994,8,0,,,
6778,42123547,4999,9,0,,,
6779,42128551,5004,9,0,,,
6780,42133552,5001,9,0,,,
6781,42138547,4995,9,0,,,
6782,42143547,5000,9,0,,,
6783,42148547,5000,9,0,,,
6784,42153549,5002,9,0,,,
6785,42158546,4997,8,0,,,
6786,42163548,5002,9,0,,,
6787,42168548,5000,9,0,,,
6788,42173548,5000,9,0,,,
6789,42178547,4999,9,0,,,
6790,42183548,5001,9,0,,,
6791,42188547,4999,9,0,,,
6792,42193549,5002,9,0,,,
6793,42198555,5006,9,0,,,
6794,42203550,4995,8,0,,,
6795,42208546,4996,9,0,,,
6796,42213551,5005,9,0,,,
6797,42218546,4995,9,0,,,
6798,42223551,5005,9,0,,,
6799,42228549,4998,9,0,,,
6800,42233573,5024,9,0,,,
6801,42238550,4977,8,0,,,
6802,42243547,4997,9,0,,,
6803,42248549,5002,9,0,,,
6804,42253546,4997,9,0,,,
6805,42258547,5001,8,0,,,
6806,42263552,5005,9,0,,,
6807,42268548,4996,9,0,,,
6808,42273550,5002,9,0,,,
6809,42278549,4999,9,0,,,
6810,42283547,4998,9,0,,,
6811,42288552,5005,9,0,,,
6812,42293548,4996,9,0,,,
6813,42298546,4998,8,0,,,
6814,42303550,5004,9,0,,,
6815,42308553,5003,9,0,,,
6816,42313549,4996,9,0,,,
6817,42318551,5002,9,0,,,
6818,42323546,4995,9,0,,,
6819,42328551,5005,9,0,,,
6820,42333551,5000,9,0,,,
6821,42338565,5014,9,0,,,
6822,42343553,4988,9,0,,,
6823,42348552,4999,9,0,,,
6824,42353552,5000,8,0,,,
6825,42358553,5001,9,0,,,
6826,42363549,4996,9,0,,,
6827,42368546,4997,8,0,,,
6828,42373553,5007,9,0,,,
6829,42378547,4994,9,0,,,
6830,42383546,4999,9,0,,,
6831,42388554,5008,8,0,,,
6832,42393547,4993,9,0,,,
6833,42398547,5000,9,0,,,
6834,42403548,5001,25,0,,,
6835,42408549,5001,8,0,,,
6836,42413550,5001,9,0,,,
6837,42418550,5000,8,0,,,
6838,42423554,5004,8,0,,,
6839,42428552,4998,9,0,,,
6840,42433546,4994,9,0,,,
6841,42438547,5001,9,0,,,
6842,42443566,5019,9,0,,,
6843,42448546,4980,9,0,,,
6844,42453553,5007,9,0,,,
6845,42458548,4995,8,0,,,
6846,42463553,5005,9,0,,,
6847,42468546,4993,8,0,,,
6848,42473554,5008,9,0,,,
6849,42478552,4998,8,0,,,
6850,42483551,4999,9,0,,,
6851,42488550,4999,9,0,,,
6852,42493554,5004,9,0,,,
6853,42498547,4993,9,0,,,
6854,42503546,4999,9,0,,,
6855,42508548,5002,9,0,,,
6856,42513549,5001,9,0,,,
6857,42518547,4998,9,0,,,
6858,42523546,4999,9,0,,,
