t_us,seq,ax,ay,az,gx,gy,gz,t_imu_us,t_serial_us,missed
17582343,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
17587344,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,480,368,0
17592357,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,471,350,0
17597344,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,463,350,0
17602345,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,506,350,0
17607347,5,0.5918,0.4839,0.2515,0.0000,0.0000,0.0000,489,350,0
17612350,6,0.5840,0.4966,0.2544,0.0000,0.0000,0.0000,472,569,0
17617350,7,0.5728,0.5146,0.2520,0.0000,0.0000,0.0000,477,488,0
17622344,8,0.5615,0.5557,0.2432,0.0000,0.0000,0.0000,504,492,0
17627348,9,0.5615,0.5962,0.2319,-77.1484,-72.8149,60.1807,477,511,0
17632344,10,0.5669,0.6147,0.2285,-76.2939,-73.8525,59.6924,486,881,0
17637342,11,0.5698,0.6255,0.2397,-73.4253,-75.7446,58.8989,478,918,0
17642349,12,0.5659,0.6309,0.2754,-71.5332,-76.3550,58.4106,489,916,0
17647348,13,0.5640,0.6284,0.3223,-72.0215,-75.1953,59.5703,462,908,0
17652349,14,0.5684,0.6289,0.3594,-73.4253,-73.2422,62.3779,463,938,0
17657342,15,0.5728,0.6270,0.3706,-74.8291,-71.1670,65.6128,463,938,0
17662346,16,0.5737,0.6240,0.3867,-75.7446,-70.1294,68.0542,463,903,0
17667350,17,0.5918,0.6431,0.4165,-74.7070,-68.9087,67.9932,462,933,0
17672347,18,0.6250,0.6475,0.4434,-69.9463,-65.3687,65.1245,463,896,0
17677349,19,0.6558,0.6343,0.4580,-61.5845,-59.1431,60.9131,479,930,0
17682342,20,0.6777,0.6318,0.4468,-52.6123,-51.2695,57.3120,462,911,0
17687344,21,0.6704,0.6157,0.4346,-43.7622,-44.3115,53.9551,480,958,0
17692345,22,0.6333,0.6050,0.4248,-36.5601,-40.3442,50.3540,468,841,0
17697348,23,0.5918,0.6172,0.3940,-29.4189,-39.4897,47.4243,470,950,0
17702348,24,0.5630,0.6313,0.3594,-21.8506,-41.1987,44.5557,497,975,0
17707350,25,0.5425,0.6382,0.3345,-14.7095,-44.4946,41.6870,482,939,0
17712348,26,0.5215,0.6416,0.3276,-8.9722,-47.1191,39.3066,491,917,0
17717344,27,0.5049,0.6572,0.3213,-4.5166,-49.0723,37.1094,477,867,0
17722349,28,0.4917,0.6660,0.3105,-1.1597,-51.0254,34.7900,506,874,0
17727348,29,0.4722,0.6514,0.3013,1.3428,-53.5889,33.8135,476,889,0
17732344,30,0.4438,0.6172,0.2915,2.3193,-57.3730,35.7666,479,860,0
17737345,31,0.4062,0.6021,0.2871,2.0142,-62.4390,42.1753,470,875,0
17742350,32,0.3921,0.6128,0.2769,2.5635,-68.1763,50.6592,490,993,0
17747346,33,0.4043,0.6431,0.2275,4.8218,-73.1812,57.6782,463,887,0
17752350,34,0.3892,0.6694,0.1758,7.6904,-78.9795,62.1948,463,894,0
17757343,35,0.3794,0.7305,0.1675,10.2539,-85.4492,63.4155,463,929,0
17762348,36,0.3711,0.7798,0.2065,14.3433,-91.6138,62.8662,462,951,0
17767342,37,0.3633,0.8091,0.2681,19.7754,-96.6186,60.7300,463,949,0
17772348,38,0.3931,0.8428,0.3242,26.0620,-98.6328,57.9834,462,933,0
17777348,39,0.4424,0.8589,0.3887,31.1279,-97.4121,55.6030,462,919,0
17782342,40,0.4648,0.8579,0.4673,33.1421,-93.4448,52.5513,462,949,0
17787350,41,0.4917,0.8486,0.5356,33.0811,-87.2192,49.0723,480,946,0
17792365,42,0.5293,0.8252,0.5830,31.9214,-79.7119,47.1191,464,933,0
17797349,43,0.5430,0.7993,0.6265,29.0527,-73.0591,45.9595,470,913,0
17802343,44,0.5415,0.7817,0.6641,25.0854,-67.1387,44.5557,492,975,0
17807347,45,0.5381,0.7842,0.6636,20.2026,-61.3403,44.0674,480,934,0
17812345,46,0.5430,0.7861,0.6162,16.7236,-57.5561,43.6401,504,903,0
17817342,47,0.5298,0.7676,0.5562,15.5029,-57.3120,42.7856,488,857,0
17822343,48,0.4966,0.7598,0.5142,15.7471,-59.3872,42.6636,493,828,0
17827350,49,0.4697,0.7563,0.4814,18.0054,-61.9507,44.4336,485,890,0
17832350,50,0.4067,0.7280,0.4546,21.8506,-66.1621,48.2178,481,904,0
17837349,51,0.3486,0.6982,0.4346,26.6724,-72.2046,51.6357,489,913,0
17842350,52,0.3052,0.6816,0.4062,32.5928,-79.7119,54.9316,476,887,0
17847350,53,0.2690,0.6768,0.3682,39.0015,-87.9517,56.5186,490,935,0
17852347,54,0.2271,0.6558,0.3545,46.0205,-96.6797,56.3965,462,907,0
17857346,55,0.1899,0.6660,0.3701,50.9644,-105.6518,53.5889,463,944,0
17862343,56,0.1719,0.7080,0.3657,54.9927,-114.7461,47.6685,462,925,0
17867346,57,0.1826,0.7402,0.3481,60.6079,-122.1924,40.0391,462,922,0
17872361,58,0.2104,0.7935,0.3530,65.3076,-127.5024,33.2642,462,944,0
17877348,59,0.2134,0.8628,0.4111,68.9087,-130.6152,26.4893,463,914,0
17882347,60,0.2485,0.9219,0.4912,71.1060,-129.6387,19.2261,479,910,0
17887351,61,0.3066,0.9424,0.5269,73.4863,-125.1831,12.5122,474,901,0
17892343,62,0.3403,0.9302,0.5420,73.7305,-119.1406,7.0190,463,910,0
17897368,63,0.3511,0.9399,0.5908,69.5190,-112.4878,4.2725,475,922,0
17902343,64,0.3521,0.9346,0.6514,64.2090,-105.2246,3.9062,478,942,0
17907347,65,0.3525,0.9097,0.6899,58.1665,-97.5952,5.3711,465,884,0
17912344,66,0.3345,0.8877,0.6978,50.7202,-91.2476,9.0942,492,933,0
17917343,67,0.3174,0.8716,0.6934,43.6401,-85.9985,14.5264,476,825,0
17922350,68,0.3335,0.8628,0.6851,38.3301,-81.4209,21.2402,498,912,0
17927347,69,0.3130,0.8325,0.6743,34.8511,-78.1860,27.2827,500,855,0
17932347,70,0.2593,0.8027,0.6724,32.8369,-75.7446,30.8838,484,883,0
17937349,71,0.2363,0.7998,0.6680,33.1421,-74.7070,34.0576,475,907,0
17942342,72,0.2124,0.8164,0.6943,38.5742,-74.2798,37.2925,483,872,0
17947342,73,0.1694,0.8228,0.7559,57.8613,-68.3594,39.3066,490,908,0
17952344,74,0.1694,0.7939,0.6533,72.4487,-55.2978,41.8701,462,938,0
17957345,75,0.2124,0.7480,0.5566,79.2236,-48.0347,43.7622,462,956,0
17962346,76,0.1938,0.7603,0.5176,73.4253,-50.1709,41.2598,462,920,0
17967344,77,0.2666,0.8115,0.6245,78.0640,-52.9175,33.9966,462,908,0
17972356,78,0.2891,0.7817,0.6997,85.9375,-53.1006,27.8931,463,940,0
17977344,79,0.3418,0.7588,0.7188,83.0688,-50.5371,20.0195,463,915,0
17982347,80,0.4111,0.7861,0.8115,76.9653,-49.5605,15.6250,479,968,0
17987348,81,0.4438,0.7915,0.9302,78.3691,-44.4946,12.1460,466,951,0
17992349,82,0.4365,0.7612,0.9585,80.5664,-34.7900,9.7656,480,938,0
17997354,83,0.4399,0.7446,0.9185,73.7305,-27.0386,8.0566,480,898,0
18002350,84,0.4331,0.7549,0.9287,66.9556,-23.1934,6.3477,476,955,0
18007348,85,0.4053,0.7212,0.9126,59.6924,-18.2495,5.5542,491,916,0
18012344,86,0.3716,0.7119,0.8921,50.5981,-15.8081,6.6528,496,882,0
18017350,87,0.3608,0.7212,0.8354,42.3584,-15.3198,8.1177,465,810,0
18022346,88,0.3516,0.7183,0.7979,37.1094,-16.8457,10.0098,484,868,0
18027342,89,0.3218,0.7305,0.7808,35.8887,-19.2261,11.5967,475,870,0
18032342,90,0.2422,0.7563,0.7476,38.7573,-27.5879,9.2163,481,868,0
18037347,91,0.2241,0.7368,0.7617,40.2832,-32.3486,5.7983,490,901,0
18042343,92,0.2080,0.7358,0.7876,39.0625,-35.4614,2.1362,472,876,0
18047343,93,0.2041,0.7334,0.7974,35.4004,-36.5601,-0.4883,489,863,0
18052348,94,0.2041,0.7300,0.8013,30.7617,-36.9873,0.5493,462,878,0
18057346,95,0.2246,0.7383,0.8086,24.9634,-36.2549,3.9673,463,896,0
18062349,96,0.2393,0.7505,0.7920,18.6157,-34.9121,7.6294,462,894,0
18067346,97,0.2646,0.7720,0.7700,13.6719,-33.4473,10.3760,463,888,0
18072347,98,0.2783,0.7744,0.7622,10.5591,-32.2876,12.4512,462,911,0
18077347,99,0.2993,0.7739,0.7690,8.3008,-29.7852,12.5122,462,946,0
18082343,100,0.3125,0.7671,0.7871,6.9580,-26.3672,12.0850,462,934,0
18087346,101,0.3096,0.7437,0.8149,5.3101,-22.6440,11.1694,462,930,0
18092348,102,0.3169,0.7271,0.8374,2.5635,-18.3105,10.8032,480,930,0
18097349,103,0.3149,0.7158,0.8447,-0.6714,-13.9770,11.2915,463,836,0
18102372,104,0.3076,0.6997,0.8423,-3.4180,-9.9487,12.2681,478,909,0
18107343,105,0.2949,0.6929,0.8286,-5.8594,-6.1646,13.8550,478,956,0
18112348,106,0.2778,0.6753,0.8081,-7.3853,-3.5400,14.2822,472,906,0
18117346,107,0.2534,0.6401,0.7935,-8.9722,-2.1362,14.2822,493,842,0
18122350,108,0.2295,0.6289,0.7905,-11.0474,-1.7090,13.8550,478,799,0
18127346,109,0.2207,0.6343,0.7788,-12.1460,-0.9155,12.7563,490,881,0
18132347,110,0.2129,0.6401,0.7627,-11.9629,-0.8545,10.4980,480,862,0
18137349,111,0.2041,0.6528,0.7505,-11.5356,-1.7700,7.3242,486,901,0
18142350,112,0.1968,0.6753,0.7471,-10.6201,-3.2959,4.2725,474,861,0
18147342,113,0.2046,0.6890,0.7437,-9.0942,-4.3945,2.2583,483,852,0
18152350,114,0.2100,0.6982,0.7412,-7.6294,-4.8218,1.5259,490,843,0
18157347,115,0.2061,0.7100,0.7412,-6.8970,-5.0659,0.4883,463,868,0
18162346,116,0.2007,0.7207,0.7451,-7.0190,-5.3711,-1.7700,462,863,0
18167344,117,0.1973,0.7256,0.7490,-7.5073,-5.0659,-4.6387,462,862,0
18172349,118,0.2017,0.7329,0.7534,-8.6060,-3.9062,-7.4463,462,869,0
18177357,119,0.2119,0.7485,0.7656,-10.8643,-2.1973,-8.9111,462,900,0
18182342,120,0.2178,0.7524,0.7759,-13.9770,0.4883,-9.0332,463,893,0
18187346,121,0.2217,0.7432,0.7788,-17.6392,3.6621,-7.5073,462,886,0
18192345,122,0.2256,0.7383,0.7759,-21.4233,6.2256,-4.3945,480,872,0
18197344,123,0.2290,0.7344,0.7686,-24.4751,8.0566,-2.0142,464,834,0
18202371,124,0.2192,0.7202,0.7588,-26.7944,8.8501,-0.6104,479,921,0
18207342,125,0.2021,0.7197,0.7485,-28.9917,8.8501,-0.4272,479,956,0
18212345,126,0.2021,0.7256,0.7310,-30.3955,8.7280,-1.8311,473,912,0
18217344,127,0.1997,0.7314,0.7183,-30.7617,7.8125,-3.9673,500,900,0
18222343,128,0.1870,0.7354,0.7104,-30.0903,6.8970,-6.1035,485,816,0
18227350,129,0.1875,0.7334,0.7065,-29.2358,6.8970,-7.6904,500,846,0
18232350,130,0.2012,0.7246,0.7095,-28.3813,6.9580,-9.1553,490,869,0
18237347,131,0.1909,0.7183,0.7148,-28.0151,6.0425,-10.9253,470,885,0
18242346,132,0.1846,0.7236,0.7217,-28.3813,5.3711,-12.9395,487,900,0
18247344,133,0.1841,0.7354,0.7266,-29.0527,5.6763,-14.8315,474,876,0
18252347,134,0.1963,0.7520,0.7256,-29.8462,7.3242,-17.1509,489,903,0
18257348,135,0.2046,0.7505,0.7334,-31.0059,9.0942,-19.2261,463,892,0
18262342,136,0.2065,0.7441,0.7476,-33.0200,11.0474,-20.8740,463,884,0
18267343,137,0.2007,0.7446,0.7500,-36.1328,13.1836,-21.7285,462,938,0
18272344,138,0.1938,0.7588,0.7407,-39.1235,14.9536,-21.5454,463,910,0
18277344,139,0.1855,0.7671,0.7207,-41.0156,15.9912,-20.6909,462,954,0
18282347,140,0.1772,0.7842,0.6958,-42.1753,15.8691,-19.7144,479,950,0
18287347,141,0.1860,0.7886,0.6782,-42.4194,14.9536,-19.3481,462,918,0
18292350,142,0.1982,0.7803,0.6743,-42.1753,14.2212,-18.8599,480,922,0
18297356,143,0.2056,0.7646,0.6753,-41.9311,13.8550,-18.3716,464,905,0
18302376,144,0.2148,0.7578,0.6851,-41.9311,13.5498,-17.5171,478,914,0
18307343,145,0.2266,0.7515,0.6885,-42.3584,12.6343,-16.6016,464,977,0
18312344,146,0.2339,0.7520,0.6821,-42.6025,11.5967,-15.5640,480,939,0
18317344,147,0.2422,0.7520,0.6870,-42.6025,10.8032,-15.1367,506,912,0
18322344,148,0.2637,0.7544,0.6924,-42.6636,11.1694,-14.5874,490,858,0
18327345,149,0.2681,0.7583,0.6929,-41.7480,11.4136,-14.2212,502,840,0
18332343,150,0.2822,0.7549,0.6860,-40.3442,12.2070,-14.7095,472,892,0
18337348,151,0.2886,0.7417,0.6797,-39.4287,13.4277,-14.9536,477,922,0
18342345,152,0.2778,0.7349,0.6860,-39.1846,13.9160,-15.0146,485,892,0
18347346,153,0.2642,0.7310,0.6929,-39.2456,14.4043,-14.3433,473,916,0
18352349,154,0.2583,0.7266,0.6909,-39.1846,14.6484,-12.6953,490,884,0
18357343,155,0.2573,0.7231,0.6787,-39.6729,14.7705,-11.4746,462,949,0
18362343,156,0.2544,0.7280,0.6646,-39.8560,14.2212,-10.7422,463,954,0
18367348,157,0.2393,0.7378,0.6572,-39.3677,12.8784,-10.7422,462,942,0
18372346,158,0.2383,0.7363,0.6523,-38.5132,12.0850,-10.8032,463,917,0
18377362,159,0.2266,0.7275,0.6533,-38.2080,11.0474,-11.2915,462,917,0
18382343,160,0.2246,0.7266,0.6577,-38.5132,10.2539,-12.2681,462,917,0
18387344,161,0.2266,0.7490,0.6592,-39.6118,9.7656,-13.7329,462,947,0
18392346,162,0.2466,0.7656,0.6577,-41.0767,10.1318,-15.9302,480,903,0
18397351,163,0.2598,0.7690,0.6509,-43.0908,10.8032,-17.7612,464,940,0
18402357,164,0.2676,0.7744,0.6509,-46.6309,11.4746,-18.0054,468,910,0
18407344,165,0.2739,0.7881,0.6514,-50.4150,12.2070,-16.7847,465,976,0
18412351,166,0.2856,0.7891,0.6470,-53.5278,12.8174,-14.2212,506,901,0
18417349,167,0.2852,0.7881,0.6382,-56.2134,12.7563,-11.1084,486,912,0
18422346,168,0.2754,0.7812,0.6284,-58.7769,12.0850,-8.7891,474,825,0
18427343,169,0.2646,0.7700,0.6284,-60.9741,11.0474,-6.6528,503,846,0
18432349,170,0.2549,0.7520,0.6313,-62.8662,9.9487,-4.2114,486,877,0
18437342,171,0.2500,0.7412,0.6284,-64.5752,9.3994,-1.7700,482,887,0
18442342,172,0.2524,0.7344,0.6187,-65.3076,9.0332,0.5493,483,851,0
18447349,173,0.2583,0.7251,0.6079,-64.7583,8.3618,2.3804,469,853,0
18452348,174,0.2578,0.7202,0.5898,-62.5610,7.5073,3.0518,489,853,0
18457349,175,0.2544,0.7148,0.5654,-59.0210,6.1035,2.3193,463,919,0
18462349,176,0.2568,0.7222,0.5630,-55.6641,4.4556,0.7935,463,918,0
18467350,177,0.2607,0.7261,0.5771,-53.2227,3.9673,-1.0986,463,910,0
18472345,178,0.2549,0.7300,0.5859,-52.4292,4.3945,-2.5635,462,886,0
18477363,179,0.2544,0.7378,0.5874,-53.5889,5.3711,-3.3569,462,891,0
18482343,180,0.2642,0.7417,0.5859,-55.7861,6.4697,-3.0518,462,889,0
18487343,181,0.2759,0.7432,0.5850,-58.3496,7.9346,-1.6479,462,918,0
18492349,182,0.2847,0.7412,0.5815,-60.6079,9.3994,0.9155,480,907,0
18497342,183,0.3013,0.7383,0.5825,-61.7065,10.7422,4.1504,464,911,0
18502349,184,0.3091,0.7241,0.5859,-62.6221,12.2070,6.7139,472,925,0
18507342,185,0.2993,0.7173,0.5859,-64.1479,13.1836,8.3008,471,977,0
18512347,186,0.2812,0.7227,0.5762,-65.6738,12.6953,8.6060,506,917,0
18517343,187,0.2593,0.7290,0.5557,-66.2842,10.6201,7.6904,488,954,0
18522345,188,0.2427,0.7319,0.5459,-66.8335,8.0566,6.1646,474,821,0
18527349,189,0.2393,0.7388,0.5522,-67.6880,6.6528,5.6763,491,834,0
18532349,190,0.2490,0.7329,0.5503,-67.3828,7.2632,6.7139,502,836,0
18537342,191,0.2544,0.7246,0.5312,-67.5659,8.4229,8.9722,487,881,0
18542344,192,0.2510,0.7275,0.5254,-68.3594,8.0566,11.8408,481,906,0
18547345,193,0.2612,0.7319,0.5303,-67.9932,7.4463,14.1602,486,867,0
18552349,194,0.2739,0.7397,0.5215,-66.5283,7.4463,15.4419,488,896,0
18557343,195,0.2725,0.7490,0.5103,-65.2466,7.3242,15.6250,463,874,0
18562350,196,0.2627,0.7676,0.5059,-64.8804,6.4697,14.2212,462,925,0
18567343,197,0.2490,0.7954,0.4927,-64.5752,5.2490,11.5356,462,893,0
18572347,198,0.2441,0.8130,0.4868,-63.8428,4.0283,8.6060,463,931,0
18577349,199,0.2485,0.8052,0.4941,-62.4390,3.9062,6.3477,463,919,0
18582347,200,0.2666,0.7812,0.5195,-61.5234,5.7373,6.1035,462,916,0
18587345,201,0.2827,0.7754,0.5405,-62.6831,9.5825,7.9956,479,954,0
18592350,202,0.2905,0.7861,0.5361,-64.6362,13.9160,10.4370,462,924,0
18597345,203,0.2881,0.7998,0.5142,-65.5518,17.0898,12.5122,480,951,0
18602342,204,0.2759,0.7998,0.4878,-65.4907,18.5547,14.3433,470,899,0
18607377,205,0.2559,0.7915,0.4717,-64.3311,19.4702,16.1743,478,947,0
18612343,206,0.2373,0.7944,0.4570,-62.5000,20.7520,17.7002,472,977,0
18617350,207,0.2324,0.8008,0.4478,-60.3638,21.6064,18.7378,468,902,0
18622347,208,0.2358,0.8037,0.4429,-57.8613,21.9727,19.7754,491,860,0
18627347,209,0.2412,0.8047,0.4409,-55.7251,22.2778,20.9961,478,822,0
18632347,210,0.2476,0.8062,0.4346,-53.5278,22.2778,21.9116,506,813,0
18637348,211,0.2559,0.8066,0.4277,-52.0630,21.7285,22.4609,472,923,0
18642349,212,0.2588,0.8267,0.4224,-52.4292,21.1792,23.3154,483,894,0
18647350,213,0.2637,0.8394,0.4146,-53.2227,21.3623,23.9868,473,940,0
18652349,214,0.2764,0.8364,0.4131,-54.0771,22.4609,25.3906,484,894,0
18657343,215,0.3623,0.8301,0.4150,-55.4810,24.2920,28.3203,462,922,0
18662350,216,0.2407,0.7666,0.4507,-60.7910,20.6909,29.6020,462,916,0
18667350,217,0.1978,0.9141,0.4668,-65.9180,15.9912,27.4048,463,917,0
18672342,218,0.3481,0.9897,0.2739,-51.5747,42.6025,55.4199,462,911,0
18677356,219,0.3618,0.9307,0.2349,-51.3916,68.2373,72.6929,462,961,0
18682348,220,0.2905,0.9795,0.4482,-56.0913,60.7910,68.2983,463,937,0
18687348,221,0.2471,0.9321,0.5454,-47.8516,43.3350,66.8945,479,947,0
18692349,222,0.2388,0.8486,0.4590,-48.5229,30.9448,62.6831,472,919,0
18697350,223,0.2568,0.8584,0.3813,-59.8755,23.4985,55.2368,463,919,0
18702349,224,0.2876,0.8931,0.3491,-68.2983,19.1650,52.6123,472,852,0
18707351,225,0.2910,0.9048,0.3643,-72.6318,11.2305,53.1616,478,978,0
18712346,226,0.2661,0.9253,0.3848,-74.7681,0.1221,53.0395,490,932,0
18717345,227,0.2529,0.9336,0.3613,-73.9746,-3.9062,54.9316,481,918,0
18722343,228,0.2378,0.9321,0.3281,-73.6084,-3.7842,56.5796,464,784,0
18727345,229,0.2168,0.9277,0.3149,-73.3032,-2.4414,57.6782,488,879,0
18732342,230,0.1953,0.9243,0.2954,-72.5708,0.1831,58.1055,484,906,0
18737348,231,0.1758,0.9419,0.2617,-71.5942,1.1597,56.5186,479,903,0
18742342,232,0.1753,0.9819,0.2295,-69.5190,-0.2441,52.8564,480,918,0
18747343,233,0.1973,1.0142,0.2070,-66.4673,-2.1362,47.9126,471,873,0
18752350,234,0.2065,1.0366,0.1992,-64.3311,-3.4180,43.8843,490,896,0
18757348,235,0.1987,1.0518,0.2095,-62.8052,-3.2959,42.6636,462,898,0
18762348,236,0.1836,1.0742,0.2144,-60.3638,-2.4414,43.9453,462,900,0
18767345,237,0.1768,1.0986,0.2114,-56.4575,-1.9531,45.5933,462,907,0
18772358,238,0.1846,1.1187,0.2036,-51.8799,-1.8311,46.5088,463,940,0
18777349,239,0.1895,1.1274,0.2002,-46.5698,-3.1738,46.3257,462,927,0
18782344,240,0.1973,1.1338,0.2119,-40.8936,-5.4932,45.3491,479,905,0
18787350,241,0.2100,1.1318,0.2324,-35.4614,-7.0801,44.2505,479,935,0
18792345,242,0.2114,1.1274,0.2534,-31.1279,-7.2632,42.9077,463,811,0
18797347,243,0.2070,1.1318,0.2734,-28.0151,-6.8970,41.9311,480,912,0
18802348,244,0.2007,1.1274,0.2900,-24.5972,-6.4697,41.3208,463,974,0
18807350,245,0.1909,1.1128,0.3115,-21.3623,-5.8594,39.9780,475,890,0
18812344,246,0.1772,1.1304,0.3228,-19.5312,-5.0049,37.6587,482,921,0
18817342,247,0.1582,1.1680,0.3179,-16.8457,-3.7842,34.6069,472,846,0
18822342,248,0.1470,1.1807,0.3149,-11.3525,-3.1738,31.4331,491,848,0
18827347,249,0.1636,1.1782,0.3179,-3.9062,-1.3428,27.1606,487,911,0
18832343,250,0.1685,1.2109,0.3237,1.2207,2.0142,22.3389,474,888,0
18837343,251,0.1582,1.2178,0.3506,8.5449,5.8594,17.9443,488,855,0
18842343,252,0.1279,1.2012,0.3755,17.1509,8.9722,14.1602,490,853,0
18847343,253,0.1211,1.2100,0.3628,23.8037,11.4136,10.7422,490,890,0
18852350,254,0.1392,1.2261,0.3076,29.4800,11.6577,6.6528,462,943,0
18857349,255,0.1328,1.1973,0.2451,37.8418,10.9253,0.9155,462,936,0
18862346,256,0.1323,1.1846,0.2324,48.0347,7.8125,-6.0425,463,897,0
18867343,257,0.1675,1.1938,0.2461,60.0586,3.6011,-18.0054,463,887,0
18872347,258,0.1914,1.1992,0.2051,60.1196,3.9673,-31.1890,462,913,0
18877342,259,0.1743,1.2173,0.1636,62.0728,6.7749,-39.6118,479,933,0
18882350,260,0.1963,1.2539,0.1504,54.4434,8.7891,-45.0439,468,930,0
18887350,261,0.1562,1.2769,0.1621,49.3164,15.1367,-48.3398,480,892,0
18892355,262,0.1113,1.2783,0.1602,49.3774,26.5503,-51.3916,480,952,0
18897346,263,0.1108,1.2871,0.1636,49.4385,35.3394,-54.4434,463,964,0
18902348,264,0.1221,1.2896,0.1729,50.8423,37.7197,-56.3965,503,999,0
18907347,265,0.1138,1.2744,0.1660,54.4434,37.8418,-55.9692,489,938,0
18912346,266,0.1074,1.2666,0.1450,56.7627,36.4380,-53.2227,500,945,0
18917343,267,0.1064,1.2578,0.1191,59.7534,34.3018,-50.4761,501,824,0
18922343,268,0.0952,1.2080,0.1035,64.3921,32.1045,-50.1099,481,885,0
18927347,269,0.0928,1.1567,0.0781,68.6035,29.7852,-51.8799,472,899,0
18932349,270,0.0923,1.1245,0.0488,73.9136,26.4282,-55.9692,483,913,0
18937348,271,0.1045,1.1094,0.0078,82.9468,20.9351,-63.4766,490,889,0
18942347,272,0.1123,1.0933,-0.0444,96.0693,12.8174,-73.5474,488,908,0
18947343,273,0.1191,1.0718,-0.1089,112.7930,2.3193,-84.5337,462,913,0
18952344,274,0.1147,1.0576,-0.1743,132.8125,-10.0708,-96.5576,462,910,0
18957350,275,0.1162,1.0552,-0.2202,155.6396,-24.2920,-109.5581,462,952,0
18962345,276,0.1279,1.0601,-0.2368,180.9692,-39.5508,-123.4741,462,923,0
18967344,277,0.1216,1.0610,-0.2236,207.2754,-57.1899,-137.9395,462,926,0
18972343,278,0.1123,1.0586,-0.1689,230.5908,-75.3784,-151.8555,463,927,0
18977346,279,0.1436,1.0693,-0.1094,248.4741,-87.9517,-165.1611,462,921,0
18982345,280,0.1631,1.0986,0.0229,273.6816,-105.1636,-187.1948,480,964,0
18987350,281,0.1650,1.1167,0.0796,281.7993,-111.5723,-195.3125,465,922,0
18992343,282,0.2002,1.1147,0.1265,288.6963,-116.5771,-201.5381,463,957,0
18997345,283,0.2393,1.0747,0.1694,294.6777,-120.7275,-205.5054,472,967,0
19002343,284,0.2397,1.0317,0.2227,296.3257,-125.3052,-207.5806,480,927,0
19007343,285,0.2261,1.0142,0.2734,294.0063,-130.4321,-209.1064,493,953,0
19012348,286,0.2100,0.9771,0.2974,292.5415,-135.1929,-210.1440,473,823,0
19017350,287,0.1958,0.9609,0.2935,289.5508,-139.6484,-209.8389,489,823,0
19022348,288,0.1890,0.9390,0.2793,287.7808,-144.2261,-210.0220,483,891,0
19027345,289,0.1680,0.8799,0.2710,287.9639,-148.9258,-210.9985,476,905,0
19032342,290,0.1421,0.7930,0.2905,287.1094,-153.9917,-211.2427,469,941,0
19037347,291,0.1084,0.7124,0.3286,285.0342,-159.6069,-208.8623,480,887,0
19042349,292,0.1016,0.6313,0.3896,284.2407,-164.4897,-204.1626,489,920,0
19047343,293,0.1030,0.5415,0.4526,283.9355,-167.5415,-198.7305,463,958,0
19052350,294,0.1235,0.5127,0.5063,280.8838,-169.5556,-193.8476,463,962,0
19057349,295,0.1392,0.5273,0.5303,278.9917,-171.3257,-191.4062,462,963,0
19062342,296,0.1113,0.5371,0.5356,282.0435,-172.1191,-191.7114,462,958,0
19067346,297,0.1304,0.5127,0.5312,289.2456,-166.3208,-194.3359,463,938,0
19072342,298,0.2051,0.4688,0.5566,294.0674,-153.1372,-199.0356,479,988,0
19077348,299,0.2480,0.4399,0.6367,299.3164,-146.2402,-202.7588,462,979,0
19082348,300,0.2651,0.4248,0.7148,304.6875,-140.4419,-206.4819,480,956,0
19087349,301,0.2642,0.3945,0.7637,307.8613,-131.7749,-211.4868,466,916,0
19092343,302,0.2256,0.3682,0.7798,309.1431,-122.3755,-215.2710,473,956,0
19097342,303,0.2314,0.3457,0.7681,308.2886,-106.0791,-217.3462,490,1000,0
19102342,304,0.2324,0.3306,0.7925,308.5327,-98.6328,-221.2524,478,913,0
19107342,305,0.1978,0.3232,0.8228,311.4624,-97.9004,-224.7314,507,957,0
19112343,306,0.1738,0.2891,0.8218,312.3169,-91.7358,-226.7456,479,906,0
19117342,307,0.1685,0.2300,0.8179,310.7300,-84.7168,-229.6142,472,886,0
19122342,308,0.1523,0.1719,0.8149,308.7158,-79.5288,-234.4360,487,925,0
19127342,309,0.1187,0.1211,0.8062,306.2744,-73.6694,-241.5771,478,926,0
19132348,310,0.0952,0.0913,0.7915,301.6968,-68.4204,-249.6338,469,917,0
19137347,311,0.0972,0.0894,0.7617,295.7764,-63.6597,-255.9204,489,917,0
19142346,312,0.0928,0.0981,0.7246,291.5649,-60.3027,-258.7891,490,917,0
19147342,313,0.0732,0.0796,0.7134,288.9404,-60.5469,-258.4839,463,942,0
19152345,314,0.0688,0.0322,0.7222,284.3018,-64.3921,-255.4931,463,912,0
19157344,315,0.0737,-0.0405,0.7432,276.9775,-70.1294,-249.6948,462,946,0
19162363,316,0.0742,-0.0996,0.7646,267.0288,-77.2095,-241.2109,463,918,0
19167347,317,0.0615,-0.1216,0.7593,257.2632,-84.5337,-231.6894,462,920,0
19172346,318,0.0288,-0.1411,0.7119,251.6479,-90.6372,-222.7173,462,954,0
19177346,319,0.0137,-0.1968,0.6743,249.6338,-95.3979,-216.8579,480,964,0
